algorithm,fitness_mean,fitness_std,fitness,base_objective_mean,base_objective_std,base_objective,penalty_mean,penalty_std,penalty,search_fitness_mean,search_fitness_std,search_fitness,energy_mean,energy_std,energy,delay_mean,delay_std,delay,aoi_mean,aoi_std,aoi,qoe_mean,qoe_std,qoe,fairness_mean,fairness_std,fairness,csr_mean,csr_std,csr,hard_feasible_mean,hard_feasible_std,hard_feasible,capacity_utilisation_mean_mean,capacity_utilisation_mean_std,capacity_utilisation_mean,capacity_utilisation_max_mean,capacity_utilisation_max_std,capacity_utilisation_max,assignment_unique_mean,assignment_unique_std,assignment_unique,runtime_mean,runtime_std,runtime,nfe_mean,nfe_std,nfe,pre_refinement_fitness_mean,pre_refinement_fitness_std,pre_refinement_fitness,local_refinement_gain_mean,local_refinement_gain_std,local_refinement_gain
RIME-common-init,1.623649923775501,0.1834707764973617,1.623650 +/- 0.183471,1.1228165904421672,0.13771615592051029,1.122817 +/- 0.137716,0.5008333333333334,0.053621259436920456,0.500833 +/- 0.053621,1.623649923775501,0.1834707764973617,1.623650 +/- 0.183471,122.53861307627957,22.4268173797571,122.538613 +/- 22.426817,4.211592858530382,0.7636819210899972,4.211593 +/- 0.763682,4.534860886123981,0.7776630788689991,4.534861 +/- 0.777663,0.35304826956945473,0.03249262899272462,0.353048 +/- 0.032493,0.8501490185248318,0.03763724001782622,0.850149 +/- 0.037637,0.4991666666666666,0.053621259436920456,0.499167 +/- 0.053621,1.0,0.0,1.000000 +/- 0.000000,0.771976421872704,0.04394713263989292,0.771976 +/- 0.043947,1.0000000000000002,1.0909133250980695e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5.398483254266675,0.3916289043257963,5.398483 +/- 0.391629,7551.0,0.0,7551.000000 +/- 0.000000,1.623649923775501,0.1834707764973617,1.623650 +/- 0.183471,0.0,0.0,0.000000 +/- 0.000000
DBO-common-init,1.1984737345897567,0.13822664632860884,1.198474 +/- 0.138227,0.8240292901453119,0.09710733637735819,0.824029 +/- 0.097107,0.37444444444444447,0.05310896290883108,0.374444 +/- 0.053109,1.1984737345897567,0.13822664632860884,1.198474 +/- 0.138227,87.14912972817254,21.047567765118547,87.149130 +/- 21.047568,2.615653782679,0.5022641834192715,2.615654 +/- 0.502264,2.9389218102725994,0.5113124562517581,2.938922 +/- 0.511312,0.4127516356708748,0.028302008884874417,0.412752 +/- 0.028302,0.9136488656323378,0.03069160350351314,0.913649 +/- 0.030692,0.6255555555555555,0.05310896290883108,0.625556 +/- 0.053109,1.0,0.0,1.000000 +/- 0.000000,0.7023420141443524,0.06700989743289751,0.702342 +/- 0.067010,1.0,1.7972894581505627e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5.2269627902999884,0.3836310189391932,5.226963 +/- 0.383631,7551.0,0.0,7551.000000 +/- 0.000000,1.1984737345897567,0.13822664632860884,1.198474 +/- 0.138227,0.0,0.0,0.000000 +/- 0.000000
RIME-common-init-refine,0.9818788627931263,0.12935201270183913,0.981879 +/- 0.129352,0.6813233072375708,0.07646707184426019,0.681323 +/- 0.076467,0.3005555555555555,0.056643560761434786,0.300556 +/- 0.056644,0.9818788627931263,0.12935201270183913,0.981879 +/- 0.129352,99.3696890821444,28.668638869713217,99.369689 +/- 28.668639,1.8692167416564247,0.22559931283039644,1.869217 +/- 0.225599,2.192484769250025,0.23056059919110308,2.192485 +/- 0.230561,0.44506174308536944,0.03316051160956035,0.445062 +/- 0.033161,0.9279238481320794,0.020164992100401402,0.927924 +/- 0.020165,0.6994444444444444,0.05664356076143479,0.699444 +/- 0.056644,1.0,0.0,1.000000 +/- 0.000000,0.8018756071495566,0.04412237742652296,0.801876 +/- 0.044122,1.0000000000000002,1.236979440058307e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,6.075312291600003,0.42267954434306987,6.075312 +/- 0.422680,8551.0,0.0,8551.000000 +/- 0.000000,1.6479093609945883,0.1585801191821155,1.647909 +/- 0.158580,0.6660304982014618,0.14266234919865659,0.666030 +/- 0.142662
DBO-common-init-refine,0.9671053262203736,0.12698172577990383,0.967105 +/- 0.126982,0.6754386595537071,0.07425207043624298,0.675439 +/- 0.074252,0.29166666666666674,0.05802463474721657,0.291667 +/- 0.058025,0.9671053262203736,0.12698172577990383,0.967105 +/- 0.126982,96.01503585962915,27.74248943747679,96.015036 +/- 27.742489,1.8757172078261966,0.21865628421967673,1.875717 +/- 0.218656,2.198985235419796,0.22385759849225007,2.198985 +/- 0.223858,0.4451398699058011,0.03285780202276738,0.445140 +/- 0.032858,0.926204178029556,0.020884525679234378,0.926204 +/- 0.020885,0.7083333333333334,0.058024634747216565,0.708333 +/- 0.058025,1.0,0.0,1.000000 +/- 0.000000,0.8156600554965107,0.04707825220722678,0.815660 +/- 0.047078,1.0,1.7493531005071347e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5.854365187466683,0.41768597223409387,5.854365 +/- 0.417686,8551.0,0.0,8551.000000 +/- 0.000000,1.1656680678015872,0.15242749276469694,1.165668 +/- 0.152427,0.19856274158121373,0.05426767641754776,0.198563 +/- 0.054268
RDHO-core,1.2396053505547213,0.12857733765837298,1.239605 +/- 0.128577,0.8432164616658323,0.0849332406106406,0.843216 +/- 0.084933,0.39638888888888896,0.05246250865918266,0.396389 +/- 0.052463,4.4107164616658325,0.5378165204003166,4.410716 +/- 0.537817,110.51881886812822,26.615694090396822,110.518819 +/- 26.615694,2.5101991164597655,0.4358550142732412,2.510199 +/- 0.435855,2.833467144053365,0.44591623752688536,2.833467 +/- 0.445916,0.4108263647820911,0.0306036748782612,0.410826 +/- 0.030604,0.9074463724573604,0.026351957724763207,0.907446 +/- 0.026352,0.6036111111111111,0.05246250865918266,0.603611 +/- 0.052463,1.0,0.0,1.000000 +/- 0.000000,0.8041804176396175,0.04261174935806413,0.804180 +/- 0.042612,1.0000000000000002,1.1662354003380896e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5.3533463348333274,0.3817871813211006,5.353346 +/- 0.381787,7551.0,0.0,7551.000000 +/- 0.000000,1.2396053505547213,0.12857733765837298,1.239605 +/- 0.128577,0.0,0.0,0.000000 +/- 0.000000
RDHO-full,0.9470392278303288,0.12019325475607968,0.947039 +/- 0.120193,0.6675947833858843,0.06743497916856628,0.667595 +/- 0.067435,0.2794444444444444,0.05469934076338502,0.279444 +/- 0.054699,3.1825947833858845,0.5559345666823937,3.182595 +/- 0.555935,94.58022479857776,24.03665291721311,94.580225 +/- 24.036653,1.8477734882114807,0.2177219076970595,1.847773 +/- 0.217722,2.1710415158050806,0.22634371181429774,2.171042 +/- 0.226344,0.4468303583653314,0.03218008949819208,0.446830 +/- 0.032180,0.9244036198733895,0.020454900294033185,0.924404 +/- 0.020455,0.7205555555555556,0.05469934076338502,0.720556 +/- 0.054699,1.0,0.0,1.000000 +/- 0.000000,0.8189427712389218,0.04341340208030517,0.818943 +/- 0.043413,1.0,1.8439800764933338e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,7.021077152733342,0.4795892101312913,7.021077 +/- 0.479589,10232.0,0.0,10232.000000 +/- 0.000000,0.9947086019396798,0.12081151699613002,0.994709 +/- 0.120812,0.04766937410935088,0.032843682913837616,0.047669 +/- 0.032844
