run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,runtime,nfe,pre_refinement_fitness,local_refinement_gain
13,20260713,DBO,0.9361487559403612,0.6444820892736945,0.2916666666666666,0.9361487559403612,60.47600923364256,1.5704226474558578,1.845216602610267,0.3295946787648741,0.9321640890061909,0.7083333333333334,5.873111495999979,7551,0.9361487559403612,0.0
13,20260713,TLBO-HHO,0.9710196274703244,0.6460196274703245,0.3249999999999999,0.9710196274703244,51.85431543781899,1.6515451776170649,1.9263391327714736,0.3311748183170699,0.943615734025698,0.675,4.438504211000009,7551,0.9710196274703244,0.0
13,20260713,CWTSSA,0.92725745020135,0.62725745020135,0.3,0.92725745020135,63.0844900012925,1.5000444736314529,1.774838428785862,0.3349732419220384,0.940510904911404,0.7,4.86429203299997,7551,0.92725745020135,0.0
13,20260713,Greedy-ED,0.9377191359622368,0.6043858026289033,0.3333333333333333,0.9377191359622368,58.82719614085752,1.4691866473136743,1.7439806024680835,0.3420741900749936,0.9436777084873196,0.6666666666666666,0.2187185559999989,361,0.9377191359622368,0.0
14,20260714,RIME,1.2430139741887185,0.8763473075220518,0.3666666666666667,1.2430139741887185,78.94541933314719,2.1482249806692004,2.492663303032848,0.3181336960754253,0.9232929851795064,0.6333333333333333,5.315102475000003,7551,1.2430139741887185,0.0
14,20260714,DBO,0.8973699969833882,0.6140366636500548,0.2833333333333333,0.8973699969833882,56.45192724987176,1.8011856872596497,2.1456240096232966,0.3566078267538546,0.94909521930533,0.7166666666666667,4.5024735949999695,7551,0.8973699969833882,0.0
14,20260714,TLBO-HHO,1.0167673194815792,0.6834339861482458,0.3333333333333333,1.0167673194815792,52.20061677023148,2.0342241648493777,2.378662487213025,0.3386388036908946,0.9466274860282478,0.6666666666666666,4.800900412000033,7551,1.0167673194815792,0.0
14,20260714,CWTSSA,0.9461473757915134,0.6544807091248468,0.2916666666666666,0.9461473757915134,59.410106369969874,1.943923441311582,2.2883617636752294,0.3446087861114341,0.9431053592316893,0.7083333333333334,4.571296840000059,7551,0.9461473757915134,0.0
14,20260714,Greedy-ED,0.9578821735924684,0.6162155069258017,0.3416666666666667,0.9578821735924684,65.0363406489131,1.6557513702603617,2.000189692624009,0.3555648130364331,0.9445567538579532,0.6583333333333333,0.2158790879999514,361,0.9578821735924684,0.0
15,20260715,RIME,1.3593505161457866,0.9510171828124534,0.4083333333333333,1.3593505161457866,75.38365328917138,3.3129636859165736,3.667316236215525,0.2860018858514659,0.9345249561025782,0.5916666666666667,4.479875981999953,7551,1.3593505161457866,0.0
15,20260715,DBO,0.9573626807510446,0.665696014084378,0.2916666666666666,0.9573626807510446,83.55536591361688,1.7459271887618255,2.100279739060777,0.3248129305234214,0.955773558862435,0.7083333333333334,4.328708094999911,7551,0.9573626807510446,0.0
15,20260715,TLBO-HHO,0.9624892896046844,0.6708226229380176,0.2916666666666666,0.9624892896046844,54.84935904669862,2.078205927468692,2.4325584777676434,0.3265717550776413,0.9521807394541292,0.7083333333333334,4.611976506000019,7551,0.9624892896046844,0.0
15,20260715,CWTSSA,0.9461359224525904,0.6544692557859237,0.2916666666666666,0.9461359224525904,68.6667247248111,1.844156718577279,2.19850926887623,0.3287470735200978,0.9498713399514392,0.7083333333333334,5.4828017649999765,7551,0.9461359224525904,0.0
15,20260715,Greedy-ED,0.9480471389883957,0.6313804723217289,0.3166666666666666,0.9480471389883957,90.98146746778733,1.601564570982124,1.955917121281076,0.3286970879030095,0.946633730782081,0.6833333333333333,0.2159904569999753,361,0.9480471389883957,0.0
16,20260716,RIME,1.3936241055267191,0.885290772193386,0.5083333333333333,1.3936241055267191,93.30261961666548,2.9304433026927685,3.250650036163937,0.2594830230501183,0.9415305394763148,0.4916666666666666,4.616798894999988,7551,1.3936241055267191,0.0
16,20260716,DBO,1.027900023048549,0.702900023048549,0.3249999999999999,1.027900023048549,74.39264871470503,1.900175785911368,2.2203825193825346,0.3024490334040391,0.9491996237817116,0.675,4.781947116000083,7551,1.027900023048549,0.0
16,20260716,TLBO-HHO,1.0364213894566303,0.6864213894566304,0.35,1.0364213894566303,63.60325550602684,1.8744965484791656,2.194703281950333,0.3059697483111203,0.9524376449531874,0.65,4.40329891600004,7551,1.0364213894566303,0.0
16,20260716,CWTSSA,0.9794081085983576,0.6627414419316908,0.3166666666666666,0.9794081085983576,87.40919001511678,1.669083137658275,1.9892898711294424,0.3110363213252691,0.953355653600484,0.6833333333333333,4.601588838999987,7551,0.9794081085983576,0.0
16,20260716,Greedy-ED,1.046072329293767,0.6460723292937669,0.4,1.046072329293767,107.98856250753025,1.4206153649379405,1.7408220984091076,0.314690953960657,0.9553141616403364,0.6,0.2101053320000119,361,1.046072329293767,0.0
17,20260717,RIME,1.4760062274730112,1.0260062274730113,0.4499999999999999,1.4760062274730112,97.72543709033224,3.560024012353491,3.8836113009082807,0.2729562395596765,0.9001639889535568,0.55,4.950137719000054,7551,1.4760062274730112,0.0
17,20260717,DBO,1.1050396331523498,0.7383729664856831,0.3666666666666667,1.1050396331523498,57.29813955875336,2.2004262570430924,2.524013545597882,0.3011224166996854,0.9428971343266732,0.6333333333333333,4.493551182000033,7551,1.1050396331523498,0.0
17,20260717,TLBO-HHO,1.0371000204805658,0.7037666871472325,0.3333333333333333,1.0371000204805658,68.0875528017351,1.9401411521498364,2.263728440704626,0.3099845915716754,0.93484193259776,0.6666666666666666,4.436164652000002,7551,1.0371000204805658,0.0
17,20260717,CWTSSA,1.0227710186828365,0.7061043520161695,0.3166666666666666,1.0227710186828365,60.43731259966142,1.9841002249638084,2.307687513518598,0.3093121969589941,0.95020443774214,0.6833333333333333,4.610268019000046,7551,1.0227710186828365,0.0
17,20260717,Greedy-ED,1.0254616113877026,0.6921282780543694,0.3333333333333333,1.0254616113877026,70.64862778689931,1.818834456294208,2.1424217448489973,0.3220155681194471,0.9492817981420244,0.6666666666666666,0.2085066949999827,361,1.0254616113877026,0.0
18,20260718,RIME,1.1882280959188023,0.779894762585469,0.4083333333333333,1.1882280959188023,93.07594687978164,2.7946367413161943,3.122437582594679,0.295656104590806,0.9487478931894012,0.5916666666666667,4.582729558999972,7551,1.1882280959188023,0.0
18,20260718,DBO,0.9667368805971648,0.6250702139304982,0.3416666666666667,0.9667368805971648,69.01564517975383,1.787597356440871,2.115398197719356,0.3241119297450404,0.9544603826131816,0.6583333333333333,5.3206195519999255,7551,0.9667368805971648,0.0
18,20260718,TLBO-HHO,1.0230501180276474,0.6730501180276475,0.35,1.0230501180276474,57.29865991248733,1.999005460567199,2.326806301845684,0.3181296268328238,0.9304847959870858,0.65,3.74694338900008,7551,1.0230501180276474,0.0
