run_id,seed,algorithm,iteration,fitness
1,20260701,RIME,135,1.5615859887784014
1,20260701,RIME,136,1.561483627589626
1,20260701,RIME,137,1.5613477264437583
1,20260701,RIME,138,1.561272197632091
1,20260701,RIME,139,1.5611124965359888
1,20260701,RIME,140,1.5611124965359888
1,20260701,RIME,141,1.560996443838131
1,20260701,RIME,142,1.560996443838131
1,20260701,RIME,143,1.560996443838131
1,20260701,RIME,144,1.560996443838131
1,20260701,RIME,145,1.560996443838131
1,20260701,RIME,146,1.560996443838131
1,20260701,RIME,147,1.5609911522491935
1,20260701,RIME,148,1.5609236913291529
1,20260701,RIME,149,1.5609236913291529
1,20260701,RIME,150,1.5609236913291529
1,20260701,DBO,0,2.8206845948294434
1,20260701,DBO,1,2.679601347344934
1,20260701,DBO,2,2.563817085762977
1,20260701,DBO,3,2.3203997449132894
1,20260701,DBO,4,2.1482174262727733
1,20260701,DBO,5,2.06847478017807
1,20260701,DBO,6,2.024548480170337
1,20260701,DBO,7,1.9173425112060896
1,20260701,DBO,8,1.820302019195896
1,20260701,DBO,9,1.7122958241732538
1,20260701,DBO,10,1.6405167908583336
1,20260701,DBO,11,1.5627810903001236
1,20260701,DBO,12,1.4615858762100855
1,20260701,DBO,13,1.4017014338515574
1,20260701,DBO,14,1.3485463510737226
1,20260701,DBO,15,1.3361347386867428
1,20260701,DBO,16,1.325881868938164
1,20260701,DBO,17,1.2989677762180831
1,20260701,DBO,18,1.2775128753358531
1,20260701,DBO,19,1.2683294250472386
1,20260701,DBO,20,1.2581265081644752
1,20260701,DBO,21,1.2581265081644752
1,20260701,DBO,22,1.2581265081644752
1,20260701,DBO,23,1.2581265081644752
1,20260701,DBO,24,1.2581265081644752
1,20260701,DBO,25,1.2447230764981478
1,20260701,DBO,26,1.2317356946662086
1,20260701,DBO,27,1.2272821618985104
1,20260701,DBO,28,1.2139583695686424
1,20260701,DBO,29,1.2132559337613738
1,20260701,DBO,30,1.2056959195487833
1,20260701,DBO,31,1.2048811873240417
1,20260701,DBO,32,1.1979861432615335
1,20260701,DBO,33,1.189906560385373
1,20260701,DBO,34,1.1881279630773105
1,20260701,DBO,35,1.1841992132740216
1,20260701,DBO,36,1.1832483018005888
1,20260701,DBO,37,1.17649754520873
1,20260701,DBO,38,1.1762282763258411
1,20260701,DBO,39,1.1756463012165097
1,20260701,DBO,40,1.166230937385201
1,20260701,DBO,41,1.166230937385201
1,20260701,DBO,42,1.1657824159503294
1,20260701,DBO,43,1.1651917969875176
1,20260701,DBO,44,1.1635274012279608
1,20260701,DBO,45,1.1627477059554336
1,20260701,DBO,46,1.1539383136404917
1,20260701,DBO,47,1.1536115471117117
1,20260701,DBO,48,1.1444974346385486
1,20260701,DBO,49,1.1443030108918604
1,20260701,DBO,50,1.1443030108918604
1,20260701,DBO,51,1.1433219536299442
1,20260701,DBO,52,1.1426813964105818
1,20260701,DBO,53,1.1422541563601554
1,20260701,DBO,54,1.1422541563601554
1,20260701,DBO,55,1.141705152163231
1,20260701,DBO,56,1.1409730236322906
1,20260701,DBO,57,1.1398897920959752
1,20260701,DBO,58,1.1397381286519297
1,20260701,DBO,59,1.1390023047598667
1,20260701,DBO,60,1.138172008661591
1,20260701,DBO,61,1.1372032784337809
1,20260701,DBO,62,1.1359641575317934
1,20260701,DBO,63,1.1354037556832337
1,20260701,DBO,64,1.1339747846760369
1,20260701,DBO,65,1.1328253960312624
1,20260701,DBO,66,1.1311605284897546
1,20260701,DBO,67,1.1307417043398091
1,20260701,DBO,68,1.1303650118949826
1,20260701,DBO,69,1.1297496598952217
1,20260701,DBO,70,1.1285176783636768
1,20260701,DBO,71,1.1278498993402342
1,20260701,DBO,72,1.127358451232567
1,20260701,DBO,73,1.1271028162888537
1,20260701,DBO,74,1.1264649976796288
1,20260701,DBO,75,1.125878763638672
1,20260701,DBO,76,1.1254405877594926
1,20260701,DBO,77,1.125113991166327
1,20260701,DBO,78,1.124775790907172
1,20260701,DBO,79,1.124353995708339
1,20260701,DBO,80,1.1242836038897224
1,20260701,DBO,81,1.1241494024723369
1,20260701,DBO,82,1.1220506429699255
1,20260701,DBO,83,1.113651935585095
1,20260701,DBO,84,1.1121094560568716
1,20260701,DBO,85,1.1119332208871675
1,20260701,DBO,86,1.1117100719321842
1,20260701,DBO,87,1.1115869875417703
1,20260701,DBO,88,1.1112682383556804
1,20260701,DBO,89,1.1111443883007306
1,20260701,DBO,90,1.1109074891888682
1,20260701,DBO,91,1.1103430517288806
1,20260701,DBO,92,1.1098568960451798
1,20260701,DBO,93,1.1094947737522038
1,20260701,DBO,94,1.1089888282682143
1,20260701,DBO,95,1.1089888282682143
1,20260701,DBO,96,1.1087795112744263
1,20260701,DBO,97,1.1082276824193773
1,20260701,DBO,98,1.1078113338534972
1,20260701,DBO,99,1.1074776077026056
1,20260701,DBO,100,1.107077007887069
1,20260701,DBO,101,1.106653406293299
1,20260701,DBO,102,1.1063393330093625
1,20260701,DBO,103,1.105971086013159
1,20260701,DBO,104,1.103823583282577
1,20260701,DBO,105,1.1035516560717458
1,20260701,DBO,106,1.1028744625554938
1,20260701,DBO,107,1.094422673362657
1,20260701,DBO,108,1.0940391531064
1,20260701,DBO,109,1.0936141904875396
1,20260701,DBO,110,1.0933580238323382
1,20260701,DBO,111,1.0930119999220884
1,20260701,DBO,112,1.0926981091697372
1,20260701,DBO,113,1.0920155995837733
1,20260701,DBO,114,1.0892872732927457
1,20260701,DBO,115,1.088475106153458
1,20260701,DBO,116,1.0879646878321385
1,20260701,DBO,117,1.087906150509555
1,20260701,DBO,118,1.0842598381989108
1,20260701,DBO,119,1.084257752880455
1,20260701,DBO,120,1.0841259082645802
1,20260701,DBO,121,1.0836247517633055
1,20260701,DBO,122,1.0836247517633055
1,20260701,DBO,123,1.083117274814798
1,20260701,DBO,124,1.082614766562147
1,20260701,DBO,125,1.082157053172346
1,20260701,DBO,126,1.0819124548663577
1,20260701,DBO,127,1.0812863700333106
1,20260701,DBO,128,1.0807006415903877
1,20260701,DBO,129,1.0802254496540646
1,20260701,DBO,130,1.0799931345642504
1,20260701,DBO,131,1.0789641034323592
1,20260701,DBO,132,1.0786478943255964
1,20260701,DBO,133,1.0784255961004088
1,20260701,DBO,134,1.0779629725082116
1,20260701,DBO,135,1.0778448214750642
1,20260701,DBO,136,1.0773084232524548
1,20260701,DBO,137,1.0772353449844791
1,20260701,DBO,138,1.0770027364394208
1,20260701,DBO,139,1.0767908470429512
1,20260701,DBO,140,1.076543734620375
1,20260701,DBO,141,1.0762021813025973
1,20260701,DBO,142,1.0761152567979866
1,20260701,DBO,143,1.0759286176261371
1,20260701,DBO,144,1.0757443613316782
1,20260701,DBO,145,1.0755155733110966
1,20260701,DBO,146,1.075458049852251
1,20260701,DBO,147,1.0751879368144226
1,20260701,DBO,148,1.075038753659424
1,20260701,DBO,149,1.07495893705422
1,20260701,DBO,150,1.0748404834034035
1,20260701,TLBO-HHO,0,2.7498300159557783
1,20260701,TLBO-HHO,1,1.6494056213834432
1,20260701,TLBO-HHO,2,1.4407077565334347
1,20260701,TLBO-HHO,3,1.3926894685926596
1,20260701,TLBO-HHO,4,1.3735921372709674
1,20260701,TLBO-HHO,5,1.3594219908088196
1,20260701,TLBO-HHO,6,1.321892605108021
1,20260701,TLBO-HHO,7,1.321892605108021
1,20260701,TLBO-HHO,8,1.32004668818624
1,20260701,TLBO-HHO,9,1.32004668818624
1,20260701,TLBO-HHO,10,1.32004668818624
1,20260701,TLBO-HHO,11,1.304499139303314
1,20260701,TLBO-HHO,12,1.304499139303314
1,20260701,TLBO-HHO,13,1.302507071958614
1,20260701,TLBO-HHO,14,1.2991688864835662
1,20260701,TLBO-HHO,15,1.2721601783581962
1,20260701,TLBO-HHO,16,1.2721601783581962
1,20260701,TLBO-HHO,17,1.239482076608912
1,20260701,TLBO-HHO,18,1.239482076608912
1,20260701,TLBO-HHO,19,1.239482076608912
1,20260701,TLBO-HHO,20,1.239482076608912
1,20260701,TLBO-HHO,21,1.2324284400807382
1,20260701,TLBO-HHO,22,1.2324284400807382
1,20260701,TLBO-HHO,23,1.2324284400807382
1,20260701,TLBO-HHO,24,1.2279510564297071
1,20260701,TLBO-HHO,25,1.218875891969215
1,20260701,TLBO-HHO,26,1.218875891969215
1,20260701,TLBO-HHO,27,1.218875891969215
1,20260701,TLBO-HHO,28,1.218875891969215
1,20260701,TLBO-HHO,29,1.218875891969215
1,20260701,TLBO-HHO,30,1.2178117950975271
1,20260701,TLBO-HHO,31,1.2178117950975271
1,20260701,TLBO-HHO,32,1.216795827623131
1,20260701,TLBO-HHO,33,1.2156289598544197
1,20260701,TLBO-HHO,34,1.2145929936270337
1,20260701,TLBO-HHO,35,1.214204183197675
1,20260701,TLBO-HHO,36,1.2136068042924495
1,20260701,TLBO-HHO,37,1.2040139120829203
1,20260701,TLBO-HHO,38,1.2038727252908892
1,20260701,TLBO-HHO,39,1.196086603457529
1,20260701,TLBO-HHO,40,1.195106865408504
1,20260701,TLBO-HHO,41,1.1943966363435408
1,20260701,TLBO-HHO,42,1.1943966363435408
1,20260701,TLBO-HHO,43,1.192836242639749
1,20260701,TLBO-HHO,44,1.192836242639749
1,20260701,TLBO-HHO,45,1.1928045660752409
1,20260701,TLBO-HHO,46,1.1890717027925093
1,20260701,TLBO-HHO,47,1.1890473317959698
1,20260701,TLBO-HHO,48,1.1890473317959698
1,20260701,TLBO-HHO,49,1.1885190022656844
1,20260701,TLBO-HHO,50,1.1881428435947283
1,20260701,TLBO-HHO,51,1.1876572738492186
1,20260701,TLBO-HHO,52,1.1847451608607291
1,20260701,TLBO-HHO,53,1.1847451608607291
1,20260701,TLBO-HHO,54,1.18431718409381
1,20260701,TLBO-HHO,55,1.18431718409381
1,20260701,TLBO-HHO,56,1.18431718409381
1,20260701,TLBO-HHO,57,1.1842560658037624
1,20260701,TLBO-HHO,58,1.1838760064296652
1,20260701,TLBO-HHO,59,1.1819064166675233
1,20260701,TLBO-HHO,60,1.1806792374974249
1,20260701,TLBO-HHO,61,1.1806792374974249
1,20260701,TLBO-HHO,62,1.1806792374974249
1,20260701,TLBO-HHO,63,1.1806792374974249
1,20260701,TLBO-HHO,64,1.1799773128425075
1,20260701,TLBO-HHO,65,1.1795472554345423
1,20260701,TLBO-HHO,66,1.1789307847998605
1,20260701,TLBO-HHO,67,1.1789307847998605
1,20260701,TLBO-HHO,68,1.1707211741015922
1,20260701,TLBO-HHO,69,1.1707211741015922
1,20260701,TLBO-HHO,70,1.1707211741015922
1,20260701,TLBO-HHO,71,1.1707211741015922
1,20260701,TLBO-HHO,72,1.1707211741015922
1,20260701,TLBO-HHO,73,1.1707211741015922
1,20260701,TLBO-HHO,74,1.1696446399338858
1,20260701,TLBO-HHO,75,1.169497154141316
1,20260701,TLBO-HHO,76,1.1689181695055817
1,20260701,TLBO-HHO,77,1.161222848562772
1,20260701,TLBO-HHO,78,1.1600796719172828
1,20260701,TLBO-HHO,79,1.160005353211329
1,20260701,TLBO-HHO,80,1.152246385051189
1,20260701,TLBO-HHO,81,1.152246385051189
1,20260701,TLBO-HHO,82,1.1517883877299866
1,20260701,TLBO-HHO,83,1.1512234705418902
1,20260701,TLBO-HHO,84,1.1507804185479409
1,20260701,TLBO-HHO,85,1.1506855466178143
1,20260701,TLBO-HHO,86,1.1503708419197625
1,20260701,TLBO-HHO,87,1.1498970328733484
1,20260701,TLBO-HHO,88,1.1496908001876411
1,20260701,TLBO-HHO,89,1.1492507260057243
1,20260701,TLBO-HHO,90,1.1492507260057243
1,20260701,TLBO-HHO,91,1.148926842425541
1,20260701,TLBO-HHO,92,1.148926842425541
1,20260701,TLBO-HHO,93,1.1486136304147436
1,20260701,TLBO-HHO,94,1.1486136304147436
1,20260701,TLBO-HHO,95,1.1484203246052846
1,20260701,TLBO-HHO,96,1.148209558040426
1,20260701,TLBO-HHO,97,1.146034701419549
1,20260701,TLBO-HHO,98,1.146034701419549
1,20260701,TLBO-HHO,99,1.1458924968621198
1,20260701,TLBO-HHO,100,1.1449866667793869
1,20260701,TLBO-HHO,101,1.1449866667793869
1,20260701,TLBO-HHO,102,1.1449866667793869
1,20260701,TLBO-HHO,103,1.1449866667793869
1,20260701,TLBO-HHO,104,1.144727072688004
1,20260701,TLBO-HHO,105,1.1441098803966172
1,20260701,TLBO-HHO,106,1.144017722889997
1,20260701,TLBO-HHO,107,1.1435033679438311
1,20260701,TLBO-HHO,108,1.1435033679438311
1,20260701,TLBO-HHO,109,1.1435033679438311
1,20260701,TLBO-HHO,110,1.1420514992897874
1,20260701,TLBO-HHO,111,1.1420514992897874
1,20260701,TLBO-HHO,112,1.1420514992897874
1,20260701,TLBO-HHO,113,1.1420514992897874
1,20260701,TLBO-HHO,114,1.1420514992897874
1,20260701,TLBO-HHO,115,1.1420514992897874
1,20260701,TLBO-HHO,116,1.1420514992897874
1,20260701,TLBO-HHO,117,1.1420514992897874
1,20260701,TLBO-HHO,118,1.1420514992897874
1,20260701,TLBO-HHO,119,1.1416389536688132
1,20260701,TLBO-HHO,120,1.1416389536688132
1,20260701,TLBO-HHO,121,1.1416279710568698
1,20260701,TLBO-HHO,122,1.1416279710568698
1,20260701,TLBO-HHO,123,1.1416279710568698
1,20260701,TLBO-HHO,124,1.1416279710568698
1,20260701,TLBO-HHO,125,1.1416279710568698
1,20260701,TLBO-HHO,126,1.1414637720464793
1,20260701,TLBO-HHO,127,1.1413692990389133
1,20260701,TLBO-HHO,128,1.1413692990389133
1,20260701,TLBO-HHO,129,1.1413271214878224
1,20260701,TLBO-HHO,130,1.1410829905798825
1,20260701,TLBO-HHO,131,1.1408627284226025
1,20260701,TLBO-HHO,132,1.1408627284226025
1,20260701,TLBO-HHO,133,1.1408627284226025
1,20260701,TLBO-HHO,134,1.1408627284226025
1,20260701,TLBO-HHO,135,1.1408502728094436
1,20260701,TLBO-HHO,136,1.1408502728094436
1,20260701,TLBO-HHO,137,1.140789358487662
1,20260701,TLBO-HHO,138,1.1407401897279452
1,20260701,TLBO-HHO,139,1.14064072726709
1,20260701,TLBO-HHO,140,1.1403814537379606
1,20260701,TLBO-HHO,141,1.1403814537379606
1,20260701,TLBO-HHO,142,1.1403022310136846
1,20260701,TLBO-HHO,143,1.1400395707426016
1,20260701,TLBO-HHO,144,1.1398366846040289
1,20260701,TLBO-HHO,145,1.1398015083815187
1,20260701,TLBO-HHO,146,1.1397910227110175
1,20260701,TLBO-HHO,147,1.1395653230961846
1,20260701,TLBO-HHO,148,1.1393778417064986
1,20260701,TLBO-HHO,149,1.1393733195978577
1,20260701,TLBO-HHO,150,1.1393722770102666
1,20260701,CWTSSA,0,3.0954938412759985
1,20260701,CWTSSA,1,2.963101237941419
1,20260701,CWTSSA,2,2.92771732884431
1,20260701,CWTSSA,3,1.402936988448058
1,20260701,CWTSSA,4,1.3791031877328948
1,20260701,CWTSSA,5,1.3152880692332265
1,20260701,CWTSSA,6,1.3080014548538617
1,20260701,CWTSSA,7,1.3080014548538617
1,20260701,CWTSSA,8,1.298662687900952
1,20260701,CWTSSA,9,1.298662687900952
1,20260701,CWTSSA,10,1.298662687900952
1,20260701,CWTSSA,11,1.2773575627900098
1,20260701,CWTSSA,12,1.2637397942654331
1,20260701,CWTSSA,13,1.2637397942654331
1,20260701,CWTSSA,14,1.2637397942654331
1,20260701,CWTSSA,15,1.2637397942654331
1,20260701,CWTSSA,16,1.2637397942654331
1,20260701,CWTSSA,17,1.2637397942654331
1,20260701,CWTSSA,18,1.2637397942654331
1,20260701,CWTSSA,19,1.258755638491126
1,20260701,CWTSSA,20,1.2292515981020171
1,20260701,CWTSSA,21,1.214374868254767
1,20260701,CWTSSA,22,1.214374868254767
1,20260701,CWTSSA,23,1.211545175527016
1,20260701,CWTSSA,24,1.191203275811502
1,20260701,CWTSSA,25,1.191203275811502
1,20260701,CWTSSA,26,1.191203275811502
1,20260701,CWTSSA,27,1.191203275811502
1,20260701,CWTSSA,28,1.191203275811502
1,20260701,CWTSSA,29,1.191203275811502
1,20260701,CWTSSA,30,1.191203275811502
1,20260701,CWTSSA,31,1.191203275811502
1,20260701,CWTSSA,32,1.191203275811502
1,20260701,CWTSSA,33,1.191203275811502
1,20260701,CWTSSA,34,1.191203275811502
1,20260701,CWTSSA,35,1.1847878477371157
1,20260701,CWTSSA,36,1.1847878477371157
1,20260701,CWTSSA,37,1.1847878477371157
1,20260701,CWTSSA,38,1.1847878477371157
1,20260701,CWTSSA,39,1.1847878477371157
1,20260701,CWTSSA,40,1.1818786541595203
1,20260701,CWTSSA,41,1.1818786541595203
1,20260701,CWTSSA,42,1.1791806720472051
1,20260701,CWTSSA,43,1.1791806720472051
1,20260701,CWTSSA,44,1.1791806720472051
1,20260701,CWTSSA,45,1.1791806720472051
1,20260701,CWTSSA,46,1.1791806720472051
1,20260701,CWTSSA,47,1.1766584223492529
1,20260701,CWTSSA,48,1.1766584223492529
1,20260701,CWTSSA,49,1.1766584223492529
1,20260701,CWTSSA,50,1.1766584223492529
1,20260701,CWTSSA,51,1.1766584223492529
1,20260701,CWTSSA,52,1.1766584223492529
1,20260701,CWTSSA,53,1.1692748901668506
1,20260701,CWTSSA,54,1.1435148066683365
1,20260701,CWTSSA,55,1.1435148066683365
1,20260701,CWTSSA,56,1.1435148066683365
1,20260701,CWTSSA,57,1.1435148066683365
1,20260701,CWTSSA,58,1.1435148066683365
1,20260701,CWTSSA,59,1.1435148066683365
1,20260701,CWTSSA,60,1.1435148066683365
1,20260701,CWTSSA,61,1.1435148066683365
1,20260701,CWTSSA,62,1.1435148066683365
1,20260701,CWTSSA,63,1.1435148066683365
1,20260701,CWTSSA,64,1.1435148066683365
1,20260701,CWTSSA,65,1.1435148066683365
1,20260701,CWTSSA,66,1.1435148066683365
1,20260701,CWTSSA,67,1.1435148066683365
1,20260701,CWTSSA,68,1.1432233047515064
1,20260701,CWTSSA,69,1.1432233047515064
1,20260701,CWTSSA,70,1.1432233047515064
1,20260701,CWTSSA,71,1.1432233047515064
1,20260701,CWTSSA,72,1.1355744711159963
1,20260701,CWTSSA,73,1.1355744711159963
1,20260701,CWTSSA,74,1.1355744711159963
1,20260701,CWTSSA,75,1.1355744711159963
1,20260701,CWTSSA,76,1.1355744711159963
1,20260701,CWTSSA,77,1.1355744711159963
1,20260701,CWTSSA,78,1.1355744711159963
1,20260701,CWTSSA,79,1.1355744711159963
1,20260701,CWTSSA,80,1.1355744711159963
1,20260701,CWTSSA,81,1.1355744711159963
1,20260701,CWTSSA,82,1.1305932391739233
1,20260701,CWTSSA,83,1.1305932391739233
1,20260701,CWTSSA,84,1.1305932391739233
1,20260701,CWTSSA,85,1.1305932391739233
1,20260701,CWTSSA,86,1.1305932391739233
1,20260701,CWTSSA,87,1.1305932391739233
1,20260701,CWTSSA,88,1.1305932391739233
1,20260701,CWTSSA,89,1.1305932391739233
1,20260701,CWTSSA,90,1.1305932391739233
1,20260701,CWTSSA,91,1.1305932391739233
1,20260701,CWTSSA,92,1.1305932391739233
1,20260701,CWTSSA,93,1.1305932391739233
1,20260701,CWTSSA,94,1.1305932391739233
1,20260701,CWTSSA,95,1.1305932391739233
1,20260701,CWTSSA,96,1.1305932391739233
1,20260701,CWTSSA,97,1.1305932391739233
1,20260701,CWTSSA,98,1.1305932391739233
1,20260701,CWTSSA,99,1.1305932391739233
1,20260701,CWTSSA,100,1.1305932391739233
1,20260701,CWTSSA,101,1.1305932391739233
1,20260701,CWTSSA,102,1.1305932391739233
1,20260701,CWTSSA,103,1.1305932391739233
1,20260701,CWTSSA,104,1.1305932391739233
1,20260701,CWTSSA,105,1.1305932391739233
1,20260701,CWTSSA,106,1.1305932391739233
1,20260701,CWTSSA,107,1.1305932391739233
1,20260701,CWTSSA,108,1.1305932391739233
1,20260701,CWTSSA,109,1.1305932391739233
1,20260701,CWTSSA,110,1.1305932391739233
1,20260701,CWTSSA,111,1.1305932391739233
1,20260701,CWTSSA,112,1.1305932391739233
1,20260701,CWTSSA,113,1.1305932391739233
1,20260701,CWTSSA,114,1.1305932391739233
1,20260701,CWTSSA,115,1.1305932391739233
1,20260701,CWTSSA,116,1.1305932391739233
1,20260701,CWTSSA,117,1.1305932391739233
1,20260701,CWTSSA,118,1.1305932391739233
1,20260701,CWTSSA,119,1.1305932391739233
1,20260701,CWTSSA,120,1.1305932391739233
1,20260701,CWTSSA,121,1.1305932391739233
1,20260701,CWTSSA,122,1.1305932391739233
1,20260701,CWTSSA,123,1.1305932391739233
1,20260701,CWTSSA,124,1.1294679787175754
1,20260701,CWTSSA,125,1.1294679787175754
1,20260701,CWTSSA,126,1.1294679787175754
1,20260701,CWTSSA,127,1.1282850553751986
1,20260701,CWTSSA,128,1.1282850553751986
1,20260701,CWTSSA,129,1.1282850553751986
1,20260701,CWTSSA,130,1.1282850553751986
1,20260701,CWTSSA,131,1.1281996629989377
1,20260701,CWTSSA,132,1.12105591747402
1,20260701,CWTSSA,133,1.12105591747402
1,20260701,CWTSSA,134,1.12105591747402
1,20260701,CWTSSA,135,1.12105591747402
1,20260701,CWTSSA,136,1.12105591747402
1,20260701,CWTSSA,137,1.1168620444586277
1,20260701,CWTSSA,138,1.1168620444586277
1,20260701,CWTSSA,139,1.1162262318800895
1,20260701,CWTSSA,140,1.1162262318800895
1,20260701,CWTSSA,141,1.1154670720395865
1,20260701,CWTSSA,142,1.114877061693872
1,20260701,CWTSSA,143,1.114818166079179
1,20260701,CWTSSA,144,1.1144541315767515
1,20260701,CWTSSA,145,1.114353683491264
1,20260701,CWTSSA,146,1.113856871059181
1,20260701,CWTSSA,147,1.113522131850008
1,20260701,CWTSSA,148,1.113522131850008
1,20260701,CWTSSA,149,1.1133244304639045
1,20260701,CWTSSA,150,1.1133244304639045
1,20260701,Greedy-ED,0,1.1107113453966515
2,20260702,RIME,0,2.6090335770717554
2,20260702,RIME,1,2.525750736277545
2,20260702,RIME,2,2.377345250021688
2,20260702,RIME,3,2.191221398013461
2,20260702,RIME,4,2.1209876969577346
2,20260702,RIME,5,1.9438338025709323
2,20260702,RIME,6,1.9167856399809715
2,20260702,RIME,7,1.9167699846538668
2,20260702,RIME,8,1.9167699846538668
