run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,description,weights,w_energy,w_delay,w_aoi,w_qoe,w_fairness
30,20260730,RDHO,1.0999383938489276,0.7582717271822608,0.3416666666666667,3.833271727182261,96.22145051111627,2.1126025054757127,2.435755532770415,0.4239684544008435,0.9339663659601242,0.6583333333333333,1,0.7899417732527638,1.0,1,8.10126091699999,10232,1.1267138469142015,0.0267754530652741,objective_weight,S2,Equal weighting,"(0.200, 0.200, 0.200, 0.200, 0.200)",0.2,0.2,0.2,0.2,0.2
1,20260701,RDHO,1.251006057306312,0.8843393906396452,0.3666666666666667,4.1843393906396456,65.22808215276049,2.113790127679412,2.4067668870725707,0.4047882759851403,0.8928598817226727,0.6333333333333333,1,0.784084211708382,1.0,1,7.987431000000015,10232,1.354633068647455,0.103627011341143,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
2,20260702,RDHO,1.1564188795541832,0.8147522128875164,0.3416666666666667,3.8897522128875166,68.3219820395708,2.028461756382682,2.340260007383693,0.4226772581551147,0.93415108383682,0.6583333333333333,1,0.8529301573301126,1.0,1,7.882113458999981,10232,1.1939798338861558,0.0375609543319725,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
3,20260703,RDHO,0.953665998473192,0.7119993318065253,0.2416666666666667,2.8869993318065257,51.7564273847962,1.740835268859804,2.0693569345415943,0.4758120926599837,0.9375341055796872,0.7583333333333333,1,0.8092381852899264,1.0,1,7.903644374999999,10232,1.0052510364152385,0.0515850379420462,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
4,20260704,RDHO,0.8748721397862129,0.6832054731195463,0.1916666666666666,2.408205473119546,82.80138562219562,1.9080806025178887,2.2427998285612354,0.4830876313862543,0.9379797049090788,0.8083333333333333,1,0.8313417602221382,1.0,1,7.773365166000076,10232,0.9031798783656828,0.02830773857947,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
5,20260705,RDHO,1.0460377074309324,0.7793710407642657,0.2666666666666667,3.179371040764266,94.48110545215806,2.0361796770667153,2.3752303675687543,0.4370701366159835,0.9271671116281496,0.7333333333333333,1,0.8039299793558781,1.0000000000000002,1,8.064179875000036,10232,1.1393777110602636,0.0933400036293312,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
6,20260706,RDHO,1.1262466355929155,0.8179133022595825,0.3083333333333333,3.592913302259583,95.50805693709682,1.761008082146099,2.07928495686482,0.4208481404333708,0.9234905988192108,0.6916666666666667,1,0.8196907262039972,1.0000000000000002,1,7.872469749999936,10232,1.1605871367557292,0.0343405011628135,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
7,20260707,RDHO,1.2884506664903017,0.9301173331569682,0.3583333333333333,4.1551173331569675,77.5060148377085,2.4740571600849295,2.808091099674862,0.4092995828574414,0.9067051592795488,0.6416666666666667,1,0.7893036185854939,1.0000000000000002,1,7.803138999999987,10232,1.373274622640193,0.0848239561498915,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
8,20260708,RDHO,1.1640879844988898,0.822421317832223,0.3416666666666667,3.8974213178322232,84.02909026567684,2.058661846672543,2.378767346753665,0.4235254360471583,0.9289066852272284,0.6583333333333333,1,0.8160263023210204,1.0000000000000002,1,8.050744542000075,10232,1.2052759523514098,0.0411879678525199,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
9,20260709,RDHO,1.0065791341624175,0.764912467495751,0.2416666666666667,2.939912467495751,71.59337539109671,1.9964165304233212,2.3409327736663195,0.4558929796871591,0.9375584405492112,0.7583333333333333,1,0.7520585566508124,1.0000000000000002,1,7.804059041999949,10232,1.0136230302745697,0.0070438961121517,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
10,20260710,RDHO,1.1253648573808643,0.792031524047531,0.3333333333333333,3.7920315240475313,92.39614454400284,1.7617695741942203,2.04370623408064,0.4247658978342014,0.8820577638072549,0.6666666666666666,1,0.8240760124095109,1.0,1,8.141406207999921,10232,1.1671248462401131,0.0417599888592488,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
11,20260711,RDHO,0.7831031680283276,0.6081031680283275,0.175,2.183103168028328,58.14667859563153,1.568630653841088,1.9060415734633545,0.5176852706757223,0.9193721077193672,0.825,1,0.8420296218050489,1.0,1,7.743692624999994,10232,0.8086235398229774,0.0255203717946498,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
12,20260712,RDHO,1.3919525492522342,0.9752858825855676,0.4166666666666666,4.725285882585567,104.04660924276432,1.99965292810669,2.2732886440972857,0.3718075466173115,0.9180358211725934,0.5833333333333334,1,0.8687357268025038,1.0000000000000002,1,7.898290959000064,10232,1.4548043425221002,0.062851793269866,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
13,20260713,RDHO,1.0268446525766768,0.7685113192433434,0.2583333333333333,3.093511319243343,53.96256524957171,1.6895434929080193,2.003598654468983,0.4700997885901835,0.912924379110258,0.7416666666666667,1,0.7404828194861233,1.0000000000000002,1,8.185224457999993,10232,1.1516191081660074,0.1247744555893306,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
14,20260714,RDHO,1.0817110170821702,0.773377683748837,0.3083333333333333,3.5483776837488374,111.26380681219308,1.6120761013856275,1.9505065890184423,0.4440054428924436,0.9092760901476562,0.6916666666666667,1,0.8413221708081311,1.0,1,8.03547279199995,10232,1.2810140224159152,0.199303005333745,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
15,20260715,RDHO,1.1357375314107423,0.8524041980774089,0.2833333333333333,3.4024041980774085,92.87793660588731,1.6896526641822578,1.9547502803851249,0.4189188838677464,0.938516459316624,0.7166666666666667,1,0.789949957971905,1.0000000000000002,1,8.172975165999901,10232,1.2155750289794196,0.0798374975686773,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
16,20260716,RDHO,1.0687299088971096,0.7687299088971096,0.3,3.4687299088971097,68.14742048421732,1.7530810671401198,2.0322167147996084,0.4425102169153215,0.9435396131713316,0.7,1,0.7386196065808406,1.0000000000000002,1,8.030820791999986,10232,1.0929724335219269,0.0242425246248172,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
17,20260717,RDHO,1.2128621725328,0.8795288391994667,0.3333333333333333,3.879528839199467,92.46369740177008,2.0901457511986217,2.404808444163105,0.4204447798562316,0.8951169703346379,0.6666666666666666,1,0.8366069093762412,1.0000000000000002,1,8.150279666000074,10232,1.2580814211276432,0.0452192485948432,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
18,20260718,RDHO,0.9567576751944228,0.7234243418610895,0.2333333333333332,2.823424341861089,105.15675109404124,1.9045490610453255,2.2565762722563685,0.4649411538748204,0.9243634501547,0.7666666666666667,1,0.7800528051945385,1.0000000000000002,1,8.197721749999914,10232,0.979089806425508,0.0223321312310851,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
19,20260719,RDHO,1.072536929456211,0.8058702627895444,0.2666666666666667,3.205870262789545,90.42600920124416,1.7510650179885308,2.047631511398216,0.4600527480947847,0.8807657089965487,0.7333333333333333,1,0.7569296635153949,1.0000000000000002,1,8.150089583999943,10232,1.2061610855641474,0.1336241561079363,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
20,20260720,RDHO,0.9530793230298912,0.6947459896965579,0.2583333333333333,3.0197459896965575,72.64258688067959,1.7601594571303536,2.0860963734099007,0.4825667285948471,0.8926673108364631,0.7416666666666667,1,0.760511934868548,1.0,1,8.01066400000002,10232,0.9860592031861424,0.0329798801562513,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
21,20260721,RDHO,1.1190401309262157,0.8273734642595489,0.2916666666666666,3.4523734642595487,100.1078889677105,1.9969811930943009,2.3534915643529666,0.4241021108593639,0.9261178041313244,0.7083333333333334,1,0.7758563329914832,1.0000000000000002,1,8.042929125,10232,1.1425792650957245,0.0235391341695088,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
22,20260722,RDHO,0.8607640943340807,0.6274307610007475,0.2333333333333332,2.727430761000747,67.90302743879035,1.574957688230485,1.9089152458811505,0.5040182205396991,0.9445470348183346,0.7666666666666667,1,0.7611729364503916,1.0,1,8.020439500000066,10232,0.8861795129425746,0.0254154186084938,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
23,20260723,RDHO,0.8607563633479883,0.6440896966813217,0.2166666666666666,2.594089696681322,67.64115276754099,2.03276160368972,2.4182640158281297,0.4959444345574501,0.9544454547748538,0.7833333333333333,1,0.7433473801645458,1.0000000000000002,1,7.949437333999981,10232,1.121102139920815,0.2603457765728266,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
24,20260724,RDHO,1.0650394338694773,0.7900394338694773,0.275,3.2650394338694775,46.97184204010138,1.8875421624063435,2.1673980331166596,0.4532288777911925,0.909152736455073,0.725,1,0.7599525131346442,1.0000000000000002,1,7.443874124999979,10232,1.173765794458608,0.1087263605891306,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
25,20260725,RDHO,0.996677497077733,0.7300108304110663,0.2666666666666667,3.1300108304110665,70.12349953443099,2.123405306335522,2.504893718163168,0.460436322676631,0.9366789939636366,0.7333333333333333,1,0.8194672319711844,1.0,1,6.741629832999934,10232,1.0842442182122118,0.0875667211344788,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
26,20260726,RDHO,1.1514356442134943,0.818102310880161,0.3333333333333333,3.8181023108801617,81.94372037153735,2.1209796444097675,2.4601808633619107,0.4368073177820493,0.894045584710444,0.6666666666666666,1,0.7190180318299665,1.0000000000000002,1,6.973721082999987,10232,1.1599550366957936,0.0085193924822992,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
27,20260727,RDHO,0.9501012942924046,0.7251012942924047,0.2249999999999999,2.750101294292405,126.69664098173806,1.9338419398101123,2.301565551314746,0.4621071160408566,0.9469344880253144,0.775,1,0.7761632786509921,1.0000000000000002,1,7.034079333000022,10232,0.9650383430205888,0.014937048728184,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
28,20260728,RDHO,1.015297296813911,0.7486306301472438,0.2666666666666667,3.1486306301472444,66.23221750117712,1.5916806432254966,1.9092091152997963,0.4572377140269556,0.9235755806013646,0.7333333333333333,1,0.8367257120346318,1.0000000000000002,1,6.949270875000025,10232,1.0707647374401734,0.0554674406262627,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
29,20260729,RDHO,1.1947643291508987,0.8697643291508986,0.3249999999999999,3.7947643291508983,120.67588431841986,1.948978451718272,2.259203653440488,0.4086453942445737,0.8709973642381867,0.675,1,0.8698704188699379,1.0,1,7.011854582999945,10232,1.264019620370873,0.0692552912199742,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
30,20260730,RDHO,1.1821549633595954,0.8404882966929288,0.3416666666666667,3.9154882966929287,89.33016245028986,2.157325587575623,2.480478614870325,0.4232063216945635,0.9284059584202182,0.6583333333333333,1,0.7649993458592419,1.0000000000000002,1,7.111880250000013,10232,1.198533766383071,0.0163788030234757,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
1,20260701,RDHO,0.9720279739348544,0.6470279739348543,0.3249999999999999,3.572027973934854,83.42809358251603,2.119815686489433,2.4127924458825927,0.4117049792258844,0.9044451023963216,0.675,1,0.8382937250891835,1.0,1,7.026010167000095,10232,1.0671254333292022,0.0950974593943478,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
2,20260702,RDHO,0.9199610333226024,0.5949610333226025,0.3249999999999999,3.5199610333226024,93.31641997872217,1.9765632923773824,2.288361543378393,0.4291670944844667,0.946513782554199,0.675,1,0.8671707618660323,1.0,1,6.878756000000067,10232,0.9495675739603888,0.0296065406377864,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
3,20260703,RDHO,0.7589210994308374,0.5255877660975041,0.2333333333333332,2.625587766097504,67.50148477613968,1.6446044147290997,1.9731260804108903,0.4826490594346182,0.951174182344684,0.7666666666666667,1,0.8036569201300371,1.0,1,6.8835553750000145,10232,0.8310148584529488,0.0720937590221113,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
4,20260704,RDHO,0.6982285945747467,0.5065619279080801,0.1916666666666666,2.23156192790808,92.74649434658342,1.9586434331548663,2.2933626591982135,0.4843186447398451,0.9366860916117442,0.8083333333333333,1,0.8569945232102727,1.0000000000000002,1,6.766620167000042,10232,0.7156237801146468,0.0173951855399,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
5,20260705,RDHO,0.8290757837203396,0.5707424503870063,0.2583333333333333,2.895742450387006,114.97051622282086,1.994440810041715,2.3334915005437535,0.4377873524822286,0.9353870991279498,0.7416666666666667,1,0.8446642589687414,1.0000000000000002,1,6.9957904169999665,10232,0.8954339435210633,0.0663581598007236,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
6,20260706,RDHO,0.8838994748502977,0.6005661415169644,0.2833333333333333,3.1505661415169643,103.94231175675152,1.8427142700164487,2.1609911447351697,0.4241870635305402,0.932505508265584,0.7166666666666667,1,0.8460797930417052,1.0000000000000002,1,6.779874249999921,10232,0.9398314096767648,0.0559319348264669,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
7,20260707,RDHO,1.0356093096860892,0.6772759763527559,0.3583333333333333,3.902275976352755,101.50298950895883,2.5806970662105373,2.914731005800469,0.4034997713620438,0.9130960942436802,0.6416666666666667,1,0.8205758811487655,1.0000000000000002,1,6.802585625000006,10232,1.0836469844265777,0.0480376747404884,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
8,20260708,RDHO,0.9118350974503072,0.5868350974503073,0.3249999999999999,3.511835097450307,83.58517089318515,2.066385605392351,2.386491105473474,0.4260263241834875,0.9474778567825942,0.675,1,0.7628227244387832,1.0000000000000002,1,6.977261917000078,10232,0.9440605228035605,0.0322254253532531,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
9,20260709,RDHO,0.7796162666056347,0.5546162666056347,0.2249999999999999,2.5796162666056346,124.4689593107002,1.7266354874940304,2.0711517307370277,0.4584707317959344,0.9483167100867984,0.775,1,0.7736317982893524,1.0000000000000002,1,6.897529874999918,10232,0.8003051673497104,0.0206889007440757,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
10,20260710,RDHO,0.8901411735820938,0.5818078402487604,0.3083333333333333,3.3568078402487607,161.31769982814103,1.5455748112971155,1.827511471183535,0.4265134008580268,0.9196690923850424,0.6916666666666667,1,0.9214839813832684,1.0,1,6.97819129100003,10232,0.9263024418010104,0.0361612682189165,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
11,20260711,RDHO,0.628850270391704,0.4621836037250374,0.1666666666666666,1.962183603725037,72.36771809540016,1.571740449231125,1.9091513688533912,0.5231754312297898,0.9323117376402464,0.8333333333333334,1,0.8583483530069366,1.0,1,6.739249875000041,10232,0.6392119420537608,0.0103616716620567,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
12,20260712,RDHO,1.0909455297083754,0.6992788630417088,0.3916666666666667,4.224278863041709,133.8597418007034,1.9532641006363172,2.2268998166269127,0.375091379517094,0.9460188491930108,0.6083333333333333,1,0.9245248133979904,1.0000000000000002,1,6.897047124999972,10232,1.1165480296784285,0.025602499970053,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
13,20260713,RDHO,0.8088005354140215,0.5504672020806882,0.2583333333333333,2.8754672020806877,69.39266500190675,1.621621576348248,1.9356767379092124,0.4643136011077551,0.9174725663462856,0.7416666666666667,1,0.7426426099225482,1.0000000000000002,1,7.120731040999999,10232,0.9295460736213804,0.1207455382073587,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
14,20260714,RDHO,0.836716934554175,0.5617169345541749,0.275,3.036716934554175,129.78081355552715,1.5593610130728528,1.8977915007056676,0.4447188404544294,0.922584491580143,0.725,1,0.8872436131412171,1.0000000000000002,1,6.912495165999985,10232,0.9165327498573386,0.0798158153031636,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
15,20260715,RDHO,0.8790250170134225,0.6123583503467558,0.2666666666666667,3.012358350346756,97.20200683386057,1.7110596717811255,1.9761572879839928,0.4191355567564583,0.939162350704994,0.7333333333333333,1,0.7944995183479127,1.0,1,6.944422165999981,10232,0.9061505450920104,0.027125528078588,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
16,20260716,RDHO,0.8425678935891837,0.5675678935891837,0.275,3.042567893589184,99.93456139393123,1.670584822841375,1.9497204705008635,0.4395013976651424,0.9466452494777606,0.725,1,0.7952296438988995,1.0000000000000002,1,6.97291462499993,10232,0.8548928182860972,0.0123249246969134,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
17,20260717,RDHO,0.971325530144138,0.6213255301441382,0.35,3.771325530144138,126.88120509446026,1.8678118223126383,2.182474515277121,0.4181348797937323,0.9145953557978972,0.65,1,0.9166294939735206,1.0000000000000002,1,7.028706333000059,10232,1.0568059837908563,0.0854804536467181,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
18,20260718,RDHO,0.749904480723101,0.549904480723101,0.1999999999999999,2.349904480723101,128.6186518783599,2.009528969891627,2.36155618110267,0.4674583411956874,0.9279390972023494,0.8,1,0.7815431910257207,1.0000000000000002,1,6.992503332999945,10232,0.7686164838210152,0.0187120030979142,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
19,20260719,RDHO,0.8301397576158278,0.5801397576158278,0.25,2.830139757615828,108.60762831292102,1.7466318311496238,2.0431983245593095,0.4596700771049611,0.8917521492954461,0.75,1,0.8076432497913856,1.0,1,7.043401457999948,10232,0.8463677105739981,0.0162279529581702,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
20,20260720,RDHO,0.7633282539068609,0.5216615872401942,0.2416666666666667,2.6966615872401944,84.75244225648069,1.6834943254875026,2.0094312417670492,0.4806388234185719,0.9036006439100795,0.7583333333333333,1,0.8615796755643217,1.0,1,6.876606166999977,10232,0.7863788648600518,0.0230506109531909,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
21,20260721,RDHO,0.8657207849956267,0.5907207849956266,0.275,3.0657207849956265,110.36960683081244,1.9415544895858432,2.2980648608445087,0.4277095417907678,0.9292439325487912,0.725,1,0.8094597676438815,1.0000000000000002,1,7.030826792000084,10232,0.9091055110937902,0.0433847260981635,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
22,20260722,RDHO,0.688484061592301,0.4718173949256343,0.2166666666666666,2.4218173949256343,98.80202521136988,1.487779384565527,1.821736942216192,0.5023746443210586,0.9488110489640156,0.7833333333333333,1,0.8531595761084652,1.0,1,6.974466542000073,10232,0.7152448266012483,0.0267607650089473,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
23,20260723,RDHO,0.6768312949625521,0.4851646282958855,0.1916666666666666,2.2101646282958853,75.72315206523666,2.0346398312093803,2.42014224334779,0.4952942665122128,0.954767334343408,0.8083333333333333,1,0.7762956288666886,1.0000000000000002,1,7.011512874999994,10232,0.8822445917113275,0.2054132967487754,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
24,20260724,RDHO,0.8573940735656491,0.5823940735656491,0.275,3.057394073565649,67.41314644540633,1.828429477222548,2.1082853479328643,0.4542242733942827,0.9121366938682276,0.725,1,0.8159185164151527,1.0000000000000002,1,6.96766608300004,10232,0.9282167384626564,0.0708226648970071,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
25,20260725,RDHO,0.7952347943438063,0.5452347943438063,0.25,2.7952347943438065,91.45444943426396,2.1345080611105205,2.5159964729381668,0.4659357612260543,0.9427490280714071,0.75,1,0.803326232851591,1.0000000000000002,1,6.825535124999988,10232,0.8238756657319619,0.0286408713881556,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
26,20260726,RDHO,0.9052275586910736,0.6052275586910737,0.3,3.3052275586910738,101.05305547111242,2.0544122821890665,2.3936135011412096,0.4388119817112373,0.9128215719320992,0.7,1,0.7998484151313818,1.0000000000000002,1,6.917274042000031,10232,0.9256197408647078,0.020392182173634,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
27,20260727,RDHO,0.7316379069922084,0.5149712403255418,0.2166666666666666,2.464971240325542,129.36913879929853,1.9162122404077864,2.2839358519124193,0.4614641193328256,0.9503611854464438,0.7833333333333333,1,0.7829931362216294,1.0000000000000002,1,6.947991749999915,10232,0.7392766101605399,0.0076387031683314,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
28,20260728,RDHO,0.808935374663311,0.558935374663311,0.25,2.808935374663311,67.17677208938454,1.577613817073767,1.8951422891480667,0.4531373606071765,0.928564831633213,0.75,1,0.8690618937708686,1.0000000000000002,1,6.821256542000015,10232,0.8430641970975853,0.0341288224342742,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
29,20260729,RDHO,0.9135780496748206,0.621911383008154,0.2916666666666666,3.2469113830081535,134.15744832061287,1.9404865927702415,2.250711794492458,0.4137479270086322,0.8852291897019761,0.7083333333333334,1,0.8868992587418257,1.0000000000000002,1,7.040951082999982,10232,0.9923113564659546,0.078733306791134,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
30,20260730,RDHO,0.9133385569304447,0.6050052235971115,0.3083333333333333,3.380005223597112,145.1674794634421,1.946638716839844,2.2697917441345465,0.4260009938432657,0.9577425309626664,0.6916666666666667,1,0.7961769488692426,1.0000000000000002,1,7.061974666000083,10232,0.9238393405767468,0.0105007836463018,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
1,20260701,RDHO,1.1778807544154462,0.8362140877487794,0.3416666666666667,3.911214087748779,89.93789123045622,1.956735157060192,2.249711916453351,0.4113253170168826,0.90748122003345,0.6583333333333333,1,0.8777140718994733,1.0,1,6.833727000000067,10232,1.2898147645760254,0.1119340101605792,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
2,20260702,RDHO,1.1149689687749804,0.7899689687749805,0.3249999999999999,3.71496896877498,103.7366468412823,1.8982379675467524,2.2100362185477627,0.4266165744512735,0.944587907325096,0.675,1,0.9024178915099704,1.0000000000000002,1,6.7499537500000315,10232,1.1376480064616592,0.0226790376866787,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
3,20260703,RDHO,0.9744513228814724,0.7077846562148056,0.2666666666666667,3.1077846562148057,63.53436975440484,1.6676321229627906,1.996153788644581,0.4716363719866833,0.940561255329303,0.7333333333333333,1,0.8180663245068309,1.0000000000000002,1,6.643755208000016,10232,1.1912071648028988,0.2167558419214265,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
4,20260704,RDHO,0.8482958723257921,0.6566292056591254,0.1916666666666666,2.3816292056591255,95.14282002164838,1.8537039777668096,2.188423203810157,0.4841976317155466,0.9364484223654062,0.8083333333333333,1,0.868991084332441,1.0,1,6.489888791999988,10232,0.8646328756940733,0.0163370033682812,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
