run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,lambda0,alpha
6,20260706,RDHO,0.9955252373587334,0.7038585706920668,0.2916666666666666,4.641358570692066,95.969405312907,1.8099228469395257,2.1281997216582464,0.4222802539629882,0.9246993897136084,0.7083333333333334,1,0.8274131292011925,1.0,1,6.402351791000001,10232,1.0461020410469937,0.0505768036882602,dynamic_penalty,0.5,3.0
7,20260707,RDHO,1.1385580999595115,0.7968914332928451,0.3416666666666667,5.4093914332928446,94.58684802387668,2.4484471176294544,2.7824810572193863,0.4060775939291019,0.9151801984339492,0.6583333333333333,1,0.8138726891924373,1.0,1,6.400261541999953,10232,1.220030002275853,0.0814719023163412,dynamic_penalty,0.5,3.0
8,20260708,RDHO,1.036392008215432,0.6947253415487655,0.3416666666666667,5.307225341548765,79.36003919666328,2.0760033963015716,2.3961088963826938,0.4276845964541771,0.9345648073019258,0.6583333333333333,1,0.8285428323303275,1.0000000000000002,1,6.539806290999877,10232,1.0665529389435973,0.0301609307281651,dynamic_penalty,0.5,3.0
9,20260709,RDHO,0.8965632706613141,0.6548966039946474,0.2416666666666667,3.917396603994648,105.44731311266328,1.8672507649448744,2.211767008187872,0.4531605523588217,0.9421137529255826,0.7583333333333333,1,0.8046592389165073,1.0000000000000002,1,6.392744250000078,10232,0.9068258404876468,0.0102625698263327,dynamic_penalty,0.5,3.0
10,20260710,RDHO,0.989441569297296,0.6894415692972959,0.3,4.739441569297297,117.2890096540294,1.7032994723106494,1.985236132197069,0.4300271333267124,0.9023530115122728,0.7,1,0.8626857592927799,1.0000000000000002,1,6.5565543329998945,10232,1.0331270246206794,0.0436854553233834,dynamic_penalty,0.5,3.0
11,20260711,RDHO,0.7010251538916602,0.5343584872249936,0.1666666666666666,2.784358487224993,66.09279244777484,1.5852350763597138,1.92264599598198,0.521077525216912,0.9255311499698547,0.8333333333333334,1,0.8555117501775217,1.0,1,6.342949583000063,10232,0.7235992038903482,0.0225740499986879,dynamic_penalty,0.5,3.0
12,20260712,RDHO,1.2325453194250129,0.8075453194250125,0.425,6.5450453194250136,117.21366511956096,1.9461847852202243,2.21982050121082,0.3686614835078118,0.9352329556368476,0.575,1,0.9209686410081368,1.0000000000000002,1,6.461523083999964,10232,1.259577155047226,0.0270318356222132,dynamic_penalty,0.5,3.0
13,20260713,RDHO,0.9142902324343938,0.6559568991010605,0.2583333333333333,4.143456899101061,65.73614129391794,1.6705271976376792,1.9845823591986431,0.4649114205568588,0.9132178960921032,0.7416666666666667,1,0.7438091857027667,1.0000000000000002,1,6.663658541000132,10232,1.0441943237318454,0.1299040912974516,dynamic_penalty,0.5,3.0
14,20260714,RDHO,0.9433290528634916,0.6599957195301583,0.2833333333333333,4.484995719530158,126.47767533883548,1.5734966055968116,1.911927093229626,0.442666434687012,0.9157182414785384,0.7166666666666667,1,0.8729898595164562,1.0000000000000002,1,6.52091945799998,10232,1.0440865307550873,0.1007574778915956,dynamic_penalty,0.5,3.0
15,20260715,RDHO,0.9910634823431672,0.707730149009834,0.2833333333333333,4.532730149009834,92.13733042484232,1.6563796760036749,1.9214772922065424,0.4232470923398168,0.9391924827790816,0.7166666666666667,1,0.792558038282177,1.0000000000000002,1,6.733867458000077,10232,1.0631019713887913,0.0720384890456239,dynamic_penalty,0.5,3.0
16,20260716,RDHO,0.9592894118649852,0.659289411864985,0.3,4.709289411864986,68.47649840690697,1.7579018986944952,2.0370375463539836,0.4420606578554641,0.9411321656860726,0.7,1,0.7498545607727681,1.0000000000000002,1,6.520192167000005,10232,0.9733929487387102,0.0141035368737251,dynamic_penalty,0.5,3.0
17,20260717,RDHO,1.0803159951762673,0.7386493285096006,0.3416666666666667,5.3511493285096,115.31230342386448,1.953115730293076,2.267778423257558,0.4202009320308969,0.9014430213791664,0.6583333333333333,1,0.881214968456502,1.0000000000000002,1,6.689409500000011,10232,1.106198392586451,0.0258823974101836,dynamic_penalty,0.5,3.0
18,20260718,RDHO,0.8463986676455494,0.6297320009788827,0.2166666666666666,3.554732000978883,113.1019520040308,1.940509587883681,2.2925367990947243,0.4688833771480535,0.9271280189018548,0.7833333333333333,1,0.8129874928718587,1.0000000000000002,1,6.601310624999996,10232,0.8648098402078634,0.018411172562314,dynamic_penalty,0.5,3.0
