run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,cpu_capacity_scale,sla_scale,server_heterogeneity_scale
28,20260728,RDHO,0.8948405133263374,0.6198405133263374,0.275,3.0948405133263375,86.40069078964939,1.3969291422195005,1.7144576142938,0.4607705370661573,0.9217910383725324,0.725,1,0.8117509506463352,1.0,1,6.337773583999933,10232,0.9185365442178296,0.0236960308914921,cpu_capacity,capacity_1.2,1.2,1.0,1.0
29,20260729,RDHO,0.980410813575057,0.705410813575057,0.275,3.1804108135750573,153.07701659077827,1.668877824009788,1.979103025732004,0.4164956161624614,0.8762251058583568,0.725,1,0.8323558926559113,1.0000000000000002,1,6.56257879199984,10232,1.0235663596050757,0.0431555460300184,cpu_capacity,capacity_1.2,1.2,1.0,1.0
30,20260730,RDHO,0.9699932030997424,0.7033265364330756,0.2666666666666667,3.103326536433076,148.55976009954816,1.8397848673878208,2.1629378946825226,0.4460773041663716,0.9580748305210824,0.7333333333333333,1,0.8127407710039236,1.0,1,6.5632540419996985,10232,1.0019057047133688,0.0319125016136264,cpu_capacity,capacity_1.2,1.2,1.0,1.0
1,20260701,RDHO,1.3512679749879926,0.9179346416546592,0.4333333333333333,4.817934641654659,71.4965643447818,2.0935582281881286,2.386534987581288,0.3486828416138429,0.8773314633163065,0.5666666666666667,1,0.8358196532297237,1.0,1,6.4377324999995835,10232,1.44163698849214,0.0903690135041475,sla_strictness,sla_0.8,1.0,0.8,1.0
2,20260702,RDHO,1.2750513279933071,0.8583846613266406,0.4166666666666666,4.608384661326641,90.78445018435688,1.9032143024213652,2.2150125534223752,0.3688837227954015,0.9256464068257224,0.5833333333333334,1,0.8502007518480615,1.0,1,6.44576700000016,10232,1.3032850551347743,0.0282337271414672,sla_strictness,sla_0.8,1.0,0.8,1.0
3,20260703,RDHO,1.0841556408302706,0.7591556408302705,0.3249999999999999,3.6841556408302703,72.07532936881067,1.6440087963516177,1.9725304620334083,0.4260289740576456,0.9338445129164328,0.675,1,0.823905158968642,1.0000000000000002,1,6.529407292000087,10232,1.1551666426387173,0.0710110018084466,sla_strictness,sla_0.8,1.0,0.8,1.0
4,20260704,RDHO,1.0464382938716057,0.7297716272049387,0.3166666666666666,3.5797716272049382,93.39322444164584,1.9227447367345387,2.257463962777886,0.4158333369990833,0.919501794951537,0.6833333333333333,1,0.8643727127900086,1.0,1,6.290841832999831,10232,1.1024889253446375,0.056050631473032,sla_strictness,sla_0.8,1.0,0.8,1.0
5,20260705,RDHO,1.1613060372335746,0.8029727039002412,0.3583333333333333,4.027972703900241,95.9480993469728,1.9420002803813232,2.281050970883362,0.3727043692308466,0.904161225143354,0.6416666666666667,1,0.8328987885937316,1.0,1,6.56163612499995,10232,1.2282587514877688,0.0669527142541941,sla_strictness,sla_0.8,1.0,0.8,1.0
6,20260706,RDHO,1.2794470073113566,0.8627803406446899,0.4166666666666666,4.612780340644689,79.95083514368463,1.9643281926294436,2.2826050673481637,0.359445839755651,0.9082508527041264,0.5833333333333334,1,0.7905437842923095,1.0000000000000002,1,6.457943290999992,10232,1.3127223004585402,0.0332752931471835,sla_strictness,sla_0.8,1.0,0.8,1.0
7,20260707,RDHO,1.403375754562146,0.9533757545621462,0.4499999999999999,5.003375754562146,80.87606720929125,2.4870759459642726,2.821109885554205,0.3521016538278744,0.8837414645143431,0.55,1,0.8157344092847294,1.0000000000000002,1,6.453950790999897,10232,1.4352737373589712,0.0318979827968251,sla_strictness,sla_0.8,1.0,0.8,1.0
8,20260708,RDHO,1.2617502230534845,0.8450835563868178,0.4166666666666666,4.595083556386817,100.14790885285822,2.010164526817721,2.3302700268988437,0.3671308539637992,0.929068268490569,0.5833333333333334,1,0.8199901771409288,1.0000000000000002,1,6.547071583999696,10232,1.31445484113833,0.0527046180848458,sla_strictness,sla_0.8,1.0,0.8,1.0
9,20260709,RDHO,1.1167147964619226,0.8083814631285892,0.3083333333333333,3.5833814631285894,68.89518378002873,1.99009417918963,2.3346104224326276,0.399795454471454,0.9229811006812718,0.6916666666666667,1,0.7605003845900359,1.0000000000000002,1,6.416083417000209,10232,1.1645229663713164,0.0478081699093937,sla_strictness,sla_0.8,1.0,0.8,1.0
10,20260710,RDHO,1.2420165831004328,0.8253499164337661,0.4166666666666666,4.575349916433765,96.98028101520958,1.7615354093635098,2.043472069249929,0.3609880432703879,0.852985107863674,0.5833333333333334,1,0.8585646409111535,1.0000000000000002,1,6.598026415999811,10232,1.294566265059713,0.0525496819592801,sla_strictness,sla_0.8,1.0,0.8,1.0
11,20260711,RDHO,0.8661752932538261,0.6495086265871595,0.2166666666666666,2.5995086265871596,81.88596278109878,1.4270898458002337,1.7645007654224991,0.4586808263309038,0.9036195748415818,0.7833333333333333,1,0.8798185433156873,1.0000000000000002,1,6.36830133400008,10232,0.8953559376495618,0.0291806443957356,sla_strictness,sla_0.8,1.0,0.8,1.0
12,20260712,RDHO,1.512038078966131,1.0037047456327977,0.5083333333333333,5.5787047456327965,111.41037503174944,2.062037573867608,2.335673289858204,0.3130076774156145,0.9092957899129238,0.4916666666666666,1,0.8869362033292664,1.0000000000000002,1,6.569282624999687,10232,1.55778403664959,0.0457459576834589,sla_strictness,sla_0.8,1.0,0.8,1.0
13,20260713,RDHO,1.1290965599210991,0.8040965599210992,0.3249999999999999,3.729096559921099,61.77315006219713,1.659561508482539,1.9736166700435032,0.41345983238212,0.8932311166218821,0.675,1,0.7665532490796063,1.0000000000000002,1,6.656763041999966,10232,1.2579156977733943,0.1288191378522951,sla_strictness,sla_0.8,1.0,0.8,1.0
14,20260714,RDHO,1.178220114866193,0.8115534481995264,0.3666666666666667,4.111553448199526,116.83938643093026,1.6393887142886796,1.9778192019214944,0.3829896339752844,0.8840470233846145,0.6333333333333333,1,0.8500985424354517,1.0000000000000002,1,6.55706308300023,10232,1.2866601479868844,0.1084400331206913,sla_strictness,sla_0.8,1.0,0.8,1.0
15,20260715,RDHO,1.2913619757669452,0.8913619757669451,0.4,4.491361975766945,80.22865022827897,1.782369313025314,2.047466929228181,0.3529032369239714,0.9099704899866098,0.6,1,0.7920142802720822,1.0000000000000002,1,6.704822041999705,10232,1.367516434842118,0.0761544590751728,sla_strictness,sla_0.8,1.0,0.8,1.0
16,20260716,RDHO,1.1536577977699864,0.8119911311033197,0.3416666666666667,3.88699113110332,78.48995965590433,1.7127501300105004,1.9918857776699888,0.3936680955045076,0.9356699940084224,0.6583333333333333,1,0.7731614456608963,1.0,1,6.457656415999736,10232,1.196441173204284,0.0427833754342974,sla_strictness,sla_0.8,1.0,0.8,1.0
17,20260717,RDHO,1.356494527561645,0.906494527561645,0.4499999999999999,4.956494527561645,73.19714023268327,2.1025679907800963,2.417230683744579,0.3590739026525367,0.8674634393922931,0.55,1,0.7840159851066444,1.0,1,6.544478583,10232,1.3833302425916014,0.0268357150299565,sla_strictness,sla_0.8,1.0,0.8,1.0
18,20260718,RDHO,1.0866073309858415,0.7782739976525085,0.3083333333333333,3.553273997652509,133.4583318708045,1.8915747172777653,2.2436019284888085,0.4017426669363252,0.9084902599730528,0.6916666666666667,1,0.8330185384141139,1.0000000000000002,1,6.560202249999747,10232,1.1394281075780972,0.0528207765922554,sla_strictness,sla_0.8,1.0,0.8,1.0
19,20260719,RDHO,1.161992245415341,0.8203255787486744,0.3416666666666667,3.8953255787486745,76.48868846387538,1.6979117413353308,1.994478234745016,0.3986146430309248,0.8511268834525718,0.6583333333333333,1,0.7580905037206563,1.0000000000000002,1,6.772075083000345,10232,1.2439082333181737,0.0819159879028323,sla_strictness,sla_0.8,1.0,0.8,1.0
20,20260720,RDHO,1.0366637751044685,0.7533304417711353,0.2833333333333333,3.303330441771135,98.35324693362617,1.7197255965184963,2.0456625127980432,0.4301401603660421,0.8704982012033567,0.7166666666666667,1,0.8586158304206487,1.0000000000000002,1,6.615164249999907,10232,1.0817257089865762,0.0450619338821076,sla_strictness,sla_0.8,1.0,0.8,1.0
21,20260721,RDHO,1.2340447589081296,0.8257114255747963,0.4083333333333333,4.500711425574796,77.3247647428056,2.0270362776666717,2.3835466489253374,0.3591825293729977,0.9019955568056354,0.5916666666666667,1,0.7842444222831625,1.0000000000000002,1,6.613170458999775,10232,1.2565419915754177,0.022497232667288,sla_strictness,sla_0.8,1.0,0.8,1.0
22,20260722,RDHO,0.9842529391978532,0.6842529391978531,0.3,3.3842529391978533,64.7880638766863,1.6147099878628766,1.9486675455135416,0.4357925637284868,0.9356745901402967,0.7,1,0.7509310665012255,1.0,1,6.585228667000138,10232,1.0197738907150753,0.0355209515172221,sla_strictness,sla_0.8,1.0,0.8,1.0
23,20260723,RDHO,0.96951821629395,0.6861848829606166,0.2833333333333333,3.2361848829606163,69.97181010702906,2.009941404369105,2.3954438165075147,0.4319960132582933,0.9344848531814002,0.7166666666666667,1,0.7743170760667998,1.0,1,6.557118540999909,10232,1.1722208213889815,0.2027026050950315,sla_strictness,sla_0.8,1.0,0.8,1.0
24,20260724,RDHO,1.1976623308920529,0.8393289975587194,0.3583333333333333,4.064328997558719,46.28795219697414,1.9653025793883188,2.245158450098635,0.3999145764513026,0.8927861041455195,0.6416666666666667,1,0.758330720257252,1.0000000000000002,1,6.49460316700015,10232,1.2335382680358984,0.0358759371438457,sla_strictness,sla_0.8,1.0,0.8,1.0
25,20260725,RDHO,1.0926417460785849,0.7676417460785847,0.3249999999999999,3.6926417460785848,75.03420685022698,2.1193358166949774,2.5008242285226236,0.4026484296628851,0.9223365704886312,0.675,1,0.8332625594161003,1.0000000000000002,1,6.462711916999979,10232,1.241997263453686,0.1493555173751013,sla_strictness,sla_0.8,1.0,0.8,1.0
26,20260726,RDHO,1.2506604825746537,0.8673271492413204,0.3833333333333333,4.31732714924132,89.55814201411545,2.1244814916945236,2.4636827106466668,0.3853870806131141,0.871554088809713,0.6166666666666667,1,0.7952949960298283,1.0000000000000002,1,6.543208083000081,10232,1.2969187454755544,0.0462582629009007,sla_strictness,sla_0.8,1.0,0.8,1.0
27,20260727,RDHO,1.0855152821372505,0.7688486154705838,0.3166666666666666,3.618848615470584,118.24699713873844,2.0145712475073365,2.3822948590119695,0.3963395989175203,0.940064361132288,0.6833333333333333,1,0.808124317639478,1.0000000000000002,1,6.553990916000203,10232,1.1159103782595197,0.0303950961222692,sla_strictness,sla_0.8,1.0,0.8,1.0
