experiment,comparison,n_pairs,delta_definition,rdho_mean,rdho_std,baseline_mean,baseline_std,rdho_median,baseline_median,median_paired_difference,median_difference_ci95_low,median_difference_ci95_high,w_statistic,p_value_two_sided,rank_biserial,wins_rdho,ties,losses_rdho,p_value_holm,significant_holm_0_05
controlled_common_pipeline,RDHO-common-pipeline vs DBO-common-pipeline,30,F_RDHO - F_baseline; negative favours RDHO,0.9732054496710478,0.12440504527741121,0.9664040218785112,0.12336962050630278,0.982734904537724,0.9675659912310599,0.00822621234124521,0.0007748350652240776,0.014348734355032977,125.0,0.026228994131088257,0.46236559139784944,10,0,20,0.026228994131088257,True
controlled_common_pipeline,RDHO-common-pipeline vs RIME-common-pipeline,30,F_RDHO - F_baseline; negative favours RDHO,0.9732054496710478,0.12440504527741121,0.9835905941362008,0.12048459692214145,0.982734904537724,0.9950161465148228,-0.012281241977098789,-0.024215287721885803,-0.0018393741144872577,109.0,0.00993151031434536,-0.5311827956989247,23,0,7,0.01986302062869072,True
