run_id,seed,algorithm,fitness,energy,delay,aoi,qoe,fairness,csr,runtime,experiment,lambda0,alpha
24,20260724,RDHO,0.8873584105945771,86.99570386437466,1.5660315072623054,1.8828029601717575,0.35765074071445946,0.8837059904089897,0.75,4.605030899867415,dynamic_penalty,1.0,2.0
25,20260725,RDHO,0.9627256599167988,122.58204972547911,1.4995681454308722,1.8078776180335325,0.33693151308726443,0.8972235325914303,0.7083333333333334,4.519888000097126,dynamic_penalty,1.0,2.0
26,20260726,RDHO,0.9906144722062654,92.8611930191509,1.4147012311815321,1.6830881299812042,0.321089677770198,0.8958331567934925,0.7083333333333334,4.550647199619561,dynamic_penalty,1.0,2.0
27,20260727,RDHO,1.0015950690224842,76.79922157297554,1.7804312994848928,2.1334671820682347,0.3167796585111519,0.9033366127531073,0.7083333333333334,4.566110000014305,dynamic_penalty,1.0,2.0
28,20260728,RDHO,0.9467644691546353,86.39330754517457,1.69318265770085,2.0022278907387197,0.32264377203169003,0.8854628131756055,0.7416666666666667,4.546028399839997,dynamic_penalty,1.0,2.0
29,20260729,RDHO,1.0910782207973888,79.99325570948707,1.3191422514626998,1.5494163862390165,0.31208580398786834,0.8742213965689851,0.625,4.56948469998315,dynamic_penalty,1.0,2.0
30,20260730,RDHO,0.8760054346582096,78.38449126460682,1.5523436144835787,1.8570790678157465,0.3452243043846226,0.9142297286591949,0.7416666666666667,4.599301399663091,dynamic_penalty,1.0,2.0
1,20260701,RDHO,1.0469202568771574,101.7721421991896,1.6517651616488174,1.9597067576810534,0.32316997591003926,0.9160989518036577,0.6583333333333333,4.503223599866033,dynamic_penalty,1.0,3.0
2,20260702,RDHO,1.1438881020789564,83.38901229376171,1.9845759320500662,2.3234574566015973,0.3066236809024806,0.8789248767305731,0.6416666666666667,4.55707969982177,dynamic_penalty,1.0,3.0
3,20260703,RDHO,0.8325582350792786,72.80048080635004,1.5297883060714752,1.8872562568272222,0.34956511082243,0.8986446972980536,0.7666666666666667,4.53317019995302,dynamic_penalty,1.0,3.0
4,20260704,RDHO,0.9834965082764512,76.59205725426062,1.685118065189167,2.007722729500886,0.3414152605404727,0.8932379206105416,0.6916666666666667,4.618721200153232,dynamic_penalty,1.0,3.0
5,20260705,RDHO,1.062268103982883,114.13932953246413,1.8517731183952026,2.172576169055163,0.2975181496924313,0.883475610363691,0.6833333333333333,4.604217099957168,dynamic_penalty,1.0,3.0
6,20260706,RDHO,0.8881636013405995,87.40239555187205,1.4466754470535945,1.7488912882231733,0.32787763080178384,0.9174511421088751,0.7416666666666667,4.464995299931616,dynamic_penalty,1.0,3.0
7,20260707,RDHO,0.914740705540313,75.73966176489226,1.3355777377583002,1.654560957288235,0.33777803154324976,0.9207352128617551,0.725,4.539797600358725,dynamic_penalty,1.0,3.0
8,20260708,RDHO,0.971638570910573,70.0227313312558,1.6425300555945825,1.93203818046493,0.32939977460259773,0.9012537432197982,0.6916666666666667,4.43691990012303,dynamic_penalty,1.0,3.0
9,20260709,RDHO,1.1595646500254881,131.78991544183606,1.8951937769391116,2.2043701000377034,0.2800771247320313,0.8823735481777818,0.6333333333333333,4.495544099714607,dynamic_penalty,1.0,3.0
10,20260710,RDHO,0.9517443447193018,82.47434418299719,1.9145503371277326,2.2877789711418557,0.3329932762054468,0.9103884392738966,0.7166666666666667,4.519809799734503,dynamic_penalty,1.0,3.0
11,20260711,RDHO,1.0883122900478361,102.42163764343732,1.7481610502368254,2.0600729415538743,0.31338184176445233,0.9088629963327621,0.625,4.5899268998764455,dynamic_penalty,1.0,3.0
12,20260712,RDHO,0.9228205198513535,80.34160341624536,1.8058213996445942,2.190134012250755,0.34398725457354384,0.9080436423303753,0.7416666666666667,4.644927499815822,dynamic_penalty,1.0,3.0
13,20260713,RDHO,0.896712046895456,55.53136743370658,1.4124279733890195,1.6872219285434287,0.3464294360958614,0.9162618357338065,0.7083333333333334,4.617618499789387,dynamic_penalty,1.0,3.0
14,20260714,RDHO,0.9016151201342766,63.936209035234924,1.66402253191247,2.0084608542761178,0.3591641790766852,0.9031031046367936,0.7166666666666667,4.560323900077492,dynamic_penalty,1.0,3.0
15,20260715,RDHO,0.8984573198454218,83.77690085499023,1.669969426664668,2.02432197696362,0.3353514253302582,0.9075320677878703,0.75,4.406072100158781,dynamic_penalty,1.0,3.0
16,20260716,RDHO,0.9507223078620766,100.1933365521316,1.517155120006732,1.8373618534778995,0.31780135420470546,0.9073632200182432,0.7166666666666667,4.521124300081283,dynamic_penalty,1.0,3.0
17,20260717,RDHO,0.9888465984441142,64.35268216418419,1.8285222989285692,2.152109587483359,0.3230810245578251,0.9019065237442848,0.7,5.279216999653727,dynamic_penalty,1.0,3.0
18,20260718,RDHO,0.9135161204788317,91.78371252157486,1.5696545221830178,1.8974553634615028,0.3314141944597494,0.903410052203619,0.725,4.533241199795157,dynamic_penalty,1.0,3.0
19,20260719,RDHO,0.9315386810976218,71.69411876136917,1.6166260985550074,1.9400065650753835,0.33951239191429167,0.8870157115278171,0.7166666666666667,4.375323500018567,dynamic_penalty,1.0,3.0
20,20260720,RDHO,0.8593828919580927,105.30479079745297,1.4839324081429535,1.8183554044124193,0.33855436566696895,0.8938701071545431,0.775,4.6403907998465,dynamic_penalty,1.0,3.0
21,20260721,RDHO,0.9530603315703031,81.1140053912325,1.4657831056656403,1.799468387453554,0.33790073047634356,0.9016390598381232,0.7166666666666667,4.648738699965179,dynamic_penalty,1.0,3.0
22,20260722,RDHO,1.028372364606561,87.36423443928437,1.7458551397572166,2.0691159031767894,0.29687608320349546,0.9200400335176626,0.675,4.709111199714243,dynamic_penalty,1.0,3.0
23,20260723,RDHO,1.160209361261948,86.75905127649278,1.7765572142212,2.053864596149423,0.2968116334730114,0.8838825788844415,0.5916666666666667,4.5079160002060235,dynamic_penalty,1.0,3.0
24,20260724,RDHO,0.8921099297311472,88.49877962441514,1.5364895216799637,1.8532609745894155,0.3576604949874111,0.8836651885392665,0.7416666666666667,4.354072299785912,dynamic_penalty,1.0,3.0
25,20260725,RDHO,0.9627256599167988,122.58204972547911,1.4995681454308722,1.8078776180335325,0.33693151308726443,0.8972235325914303,0.7083333333333334,4.37787130009383,dynamic_penalty,1.0,3.0
26,20260726,RDHO,0.9906144722062654,92.8611930191509,1.4147012311815321,1.6830881299812042,0.321089677770198,0.8958331567934925,0.7083333333333334,4.478761100210249,dynamic_penalty,1.0,3.0
27,20260727,RDHO,1.0015950690224842,76.79922157297554,1.7804312994848928,2.1334671820682347,0.3167796585111519,0.9033366127531073,0.7083333333333334,4.493964500259608,dynamic_penalty,1.0,3.0
28,20260728,RDHO,0.9467644691546353,86.39330754517457,1.69318265770085,2.0022278907387197,0.32264377203169003,0.8854628131756055,0.7416666666666667,4.466470299754292,dynamic_penalty,1.0,3.0
29,20260729,RDHO,1.0935698526747575,79.20710252863424,1.332944758140496,1.563218892916813,0.3105082361331827,0.8731031446105136,0.625,4.332843000069261,dynamic_penalty,1.0,3.0
30,20260730,RDHO,0.8760054346582096,78.38449126460682,1.5523436144835787,1.8570790678157465,0.3452243043846226,0.9142297286591949,0.7416666666666667,4.414228199981153,dynamic_penalty,1.0,3.0
1,20260701,RDHO,1.0446757135753888,101.1670804504885,1.6390934442875782,1.947035040319814,0.3235339195513923,0.9150318894877915,0.6583333333333333,4.405872200150043,dynamic_penalty,2.0,1.0
2,20260702,RDHO,1.1438881020789564,83.38901229376171,1.9845759320500662,2.3234574566015973,0.3066236809024806,0.8789248767305731,0.6416666666666667,4.342801600228995,dynamic_penalty,2.0,1.0
3,20260703,RDHO,0.8325582350792786,72.80048080635004,1.5297883060714752,1.8872562568272222,0.34956511082243,0.8986446972980536,0.7666666666666667,4.365392900072038,dynamic_penalty,2.0,1.0
4,20260704,RDHO,0.9822177785462435,76.13648880494245,1.6933594248168014,2.0159640891285204,0.3431065541802759,0.8943525120135557,0.6916666666666667,4.35674349963665,dynamic_penalty,2.0,1.0
5,20260705,RDHO,1.062268103982883,114.13932953246413,1.8517731183952026,2.172576169055163,0.2975181496924313,0.883475610363691,0.6833333333333333,4.383030300028622,dynamic_penalty,2.0,1.0
6,20260706,RDHO,0.8881636013405995,87.40239555187205,1.4466754470535945,1.7488912882231733,0.32787763080178384,0.9174511421088751,0.7416666666666667,4.400627300143242,dynamic_penalty,2.0,1.0
7,20260707,RDHO,0.914740705540313,75.73966176489226,1.3355777377583002,1.654560957288235,0.33777803154324976,0.9207352128617551,0.725,4.366670100018382,dynamic_penalty,2.0,1.0
8,20260708,RDHO,0.971638570910573,70.0227313312558,1.6425300555945825,1.93203818046493,0.32939977460259773,0.9012537432197982,0.6916666666666667,4.415622199885547,dynamic_penalty,2.0,1.0
9,20260709,RDHO,1.1595646500254881,131.78991544183606,1.8951937769391116,2.2043701000377034,0.2800771247320313,0.8823735481777818,0.6333333333333333,4.456480099819601,dynamic_penalty,2.0,1.0
10,20260710,RDHO,0.9508236945004847,82.46873672229759,1.9139758845522976,2.287204518566421,0.3329403761065333,0.9103672561248444,0.7166666666666667,4.380578900221735,dynamic_penalty,2.0,1.0
11,20260711,RDHO,1.0883122900478361,102.42163764343732,1.7481610502368254,2.0600729415538743,0.31338184176445233,0.9088629963327621,0.625,4.440351099707186,dynamic_penalty,2.0,1.0
12,20260712,RDHO,0.9228205198513535,80.34160341624536,1.8058213996445942,2.190134012250755,0.34398725457354384,0.9080436423303753,0.7416666666666667,4.420683200005442,dynamic_penalty,2.0,1.0
13,20260713,RDHO,0.896712046895456,55.53136743370658,1.4124279733890195,1.6872219285434287,0.3464294360958614,0.9162618357338065,0.7083333333333334,4.413743400014937,dynamic_penalty,2.0,1.0
14,20260714,RDHO,0.9016151201342766,63.936209035234924,1.66402253191247,2.0084608542761178,0.3591641790766852,0.9031031046367936,0.7166666666666667,4.427083199843764,dynamic_penalty,2.0,1.0
15,20260715,RDHO,0.8984573198454218,83.77690085499023,1.669969426664668,2.02432197696362,0.3353514253302582,0.9075320677878703,0.75,4.348683800082654,dynamic_penalty,2.0,1.0
16,20260716,RDHO,0.9507223078620766,100.1933365521316,1.517155120006732,1.8373618534778995,0.31780135420470546,0.9073632200182432,0.7166666666666667,4.452614199835807,dynamic_penalty,2.0,1.0
17,20260717,RDHO,0.9888455368318766,64.34057259479269,1.8286057689505022,2.152193057505292,0.32308103759888585,0.9019065135917333,0.7,4.420977699570358,dynamic_penalty,2.0,1.0
18,20260718,RDHO,0.9135161204788317,91.78371252157486,1.5696545221830178,1.8974553634615028,0.3314141944597494,0.903410052203619,0.725,4.326635799836367,dynamic_penalty,2.0,1.0
19,20260719,RDHO,0.9315386810976218,71.69411876136917,1.6166260985550074,1.9400065650753835,0.33951239191429167,0.8870157115278171,0.7166666666666667,4.431812100112438,dynamic_penalty,2.0,1.0
20,20260720,RDHO,0.8593828919580927,105.30479079745297,1.4839324081429535,1.8183554044124193,0.33855436566696895,0.8938701071545431,0.775,4.393079100176692,dynamic_penalty,2.0,1.0
21,20260721,RDHO,0.9530603315703031,81.1140053912325,1.4657831056656403,1.799468387453554,0.33790073047634356,0.9016390598381232,0.7166666666666667,4.451582800131291,dynamic_penalty,2.0,1.0
22,20260722,RDHO,1.028372364606561,87.36423443928437,1.7458551397572166,2.0691159031767894,0.29687608320349546,0.9200400335176626,0.675,4.42940799985081,dynamic_penalty,2.0,1.0
23,20260723,RDHO,1.1593396717650966,86.08306600521448,1.773909858614322,2.051217240542545,0.29689430778603,0.8846215239930043,0.5916666666666667,4.34856509976089,dynamic_penalty,2.0,1.0
24,20260724,RDHO,0.8921099297311472,88.49877962441514,1.5364895216799637,1.8532609745894155,0.3576604949874111,0.8836651885392665,0.7416666666666667,4.42246780032292,dynamic_penalty,2.0,1.0
25,20260725,RDHO,0.9627256599167988,122.58204972547911,1.4995681454308722,1.8078776180335325,0.33693151308726443,0.8972235325914303,0.7083333333333334,4.419283200055361,dynamic_penalty,2.0,1.0
26,20260726,RDHO,0.9906144722062654,92.8611930191509,1.4147012311815321,1.6830881299812042,0.321089677770198,0.8958331567934925,0.7083333333333334,4.32722819969058,dynamic_penalty,2.0,1.0
27,20260727,RDHO,1.0015950690224842,76.79922157297554,1.7804312994848928,2.1334671820682347,0.3167796585111519,0.9033366127531073,0.7083333333333334,4.616991000249982,dynamic_penalty,2.0,1.0
28,20260728,RDHO,0.9467644691546353,86.39330754517457,1.69318265770085,2.0022278907387197,0.32264377203169003,0.8854628131756055,0.7416666666666667,4.926471999846399,dynamic_penalty,2.0,1.0
29,20260729,RDHO,1.0910782207973888,79.99325570948707,1.3191422514626998,1.5494163862390165,0.31208580398786834,0.8742213965689851,0.625,4.871928500011563,dynamic_penalty,2.0,1.0
30,20260730,RDHO,0.8760054346582096,78.38449126460682,1.5523436144835787,1.8570790678157465,0.3452243043846226,0.9142297286591949,0.7416666666666667,5.58903170004487,dynamic_penalty,2.0,1.0
1,20260701,RDHO,1.0446757135753888,101.1670804504885,1.6390934442875782,1.947035040319814,0.3235339195513923,0.9150318894877915,0.6583333333333333,4.873071900103241,dynamic_penalty,2.0,2.0
2,20260702,RDHO,1.1438881020789564,83.38901229376171,1.9845759320500662,2.3234574566015973,0.3066236809024806,0.8789248767305731,0.6416666666666667,4.4457414001226425,dynamic_penalty,2.0,2.0
3,20260703,RDHO,0.8325582350792786,72.80048080635004,1.5297883060714752,1.8872562568272222,0.34956511082243,0.8986446972980536,0.7666666666666667,5.245362799614668,dynamic_penalty,2.0,2.0
4,20260704,RDHO,0.9822177785462435,76.13648880494245,1.6933594248168014,2.0159640891285204,0.3431065541802759,0.8943525120135557,0.6916666666666667,8.608207900077105,dynamic_penalty,2.0,2.0
5,20260705,RDHO,1.062268103982883,114.13932953246413,1.8517731183952026,2.172576169055163,0.2975181496924313,0.883475610363691,0.6833333333333333,7.189925899729133,dynamic_penalty,2.0,2.0
6,20260706,RDHO,0.8881636013405995,87.40239555187205,1.4466754470535945,1.7488912882231733,0.32787763080178384,0.9174511421088751,0.7416666666666667,5.042157799936831,dynamic_penalty,2.0,2.0
7,20260707,RDHO,0.914740705540313,75.73966176489226,1.3355777377583002,1.654560957288235,0.33777803154324976,0.9207352128617551,0.725,5.090048999991268,dynamic_penalty,2.0,2.0
8,20260708,RDHO,0.971638570910573,70.0227313312558,1.6425300555945825,1.93203818046493,0.32939977460259773,0.9012537432197982,0.6916666666666667,4.635051799938083,dynamic_penalty,2.0,2.0
9,20260709,RDHO,1.1595646500254881,131.78991544183606,1.8951937769391116,2.2043701000377034,0.2800771247320313,0.8823735481777818,0.6333333333333333,4.747898600064218,dynamic_penalty,2.0,2.0
10,20260710,RDHO,0.9508236945004847,82.46873672229759,1.9139758845522976,2.287204518566421,0.3329403761065333,0.9103672561248444,0.7166666666666667,4.656585900112987,dynamic_penalty,2.0,2.0
11,20260711,RDHO,1.0883122900478361,102.42163764343732,1.7481610502368254,2.0600729415538743,0.31338184176445233,0.9088629963327621,0.625,4.549844600260258,dynamic_penalty,2.0,2.0
12,20260712,RDHO,0.9228205198513535,80.34160341624536,1.8058213996445942,2.190134012250755,0.34398725457354384,0.9080436423303753,0.7416666666666667,5.1234675999730825,dynamic_penalty,2.0,2.0
13,20260713,RDHO,0.896712046895456,55.53136743370658,1.4124279733890195,1.6872219285434287,0.3464294360958614,0.9162618357338065,0.7083333333333334,4.604030299931765,dynamic_penalty,2.0,2.0
14,20260714,RDHO,0.9016151201342766,63.936209035234924,1.66402253191247,2.0084608542761178,0.3591641790766852,0.9031031046367936,0.7166666666666667,4.837579399812967,dynamic_penalty,2.0,2.0
15,20260715,RDHO,0.8984573198454218,83.77690085499023,1.669969426664668,2.02432197696362,0.3353514253302582,0.9075320677878703,0.75,4.566913099959493,dynamic_penalty,2.0,2.0
16,20260716,RDHO,0.9507223078620766,100.1933365521316,1.517155120006732,1.8373618534778995,0.31780135420470546,0.9073632200182432,0.7166666666666667,4.7079103998839855,dynamic_penalty,2.0,2.0
17,20260717,RDHO,0.9888455368318766,64.34057259479269,1.8286057689505022,2.152193057505292,0.32308103759888585,0.9019065135917333,0.7,4.867654099594802,dynamic_penalty,2.0,2.0
18,20260718,RDHO,0.9135161204788317,91.78371252157486,1.5696545221830178,1.8974553634615028,0.3314141944597494,0.903410052203619,0.725,4.602429400198162,dynamic_penalty,2.0,2.0
19,20260719,RDHO,0.9315386810976218,71.69411876136917,1.6166260985550074,1.9400065650753835,0.33951239191429167,0.8870157115278171,0.7166666666666667,4.694709700066596,dynamic_penalty,2.0,2.0
20,20260720,RDHO,0.8593828919580927,105.30479079745297,1.4839324081429535,1.8183554044124193,0.33855436566696895,0.8938701071545431,0.775,4.553195699583739,dynamic_penalty,2.0,2.0
21,20260721,RDHO,0.9530603315703031,81.1140053912325,1.4657831056656403,1.799468387453554,0.33790073047634356,0.9016390598381232,0.7166666666666667,4.766968999989331,dynamic_penalty,2.0,2.0
22,20260722,RDHO,1.028372364606561,87.36423443928437,1.7458551397572166,2.0691159031767894,0.29687608320349546,0.9200400335176626,0.675,5.160885099787265,dynamic_penalty,2.0,2.0
23,20260723,RDHO,1.1593396717650966,86.08306600521448,1.773909858614322,2.051217240542545,0.29689430778603,0.8846215239930043,0.5916666666666667,4.884375999681652,dynamic_penalty,2.0,2.0
24,20260724,RDHO,0.8873584105945771,86.99570386437466,1.5660315072623054,1.8828029601717575,0.35765074071445946,0.8837059904089897,0.75,4.702921899966896,dynamic_penalty,2.0,2.0
25,20260725,RDHO,0.9627256599167988,122.58204972547911,1.4995681454308722,1.8078776180335325,0.33693151308726443,0.8972235325914303,0.7083333333333334,4.551300800405443,dynamic_penalty,2.0,2.0
26,20260726,RDHO,0.9906144722062654,92.8611930191509,1.4147012311815321,1.6830881299812042,0.321089677770198,0.8958331567934925,0.7083333333333334,4.613913499750197,dynamic_penalty,2.0,2.0
27,20260727,RDHO,1.0015950690224842,76.79922157297554,1.7804312994848928,2.1334671820682347,0.3167796585111519,0.9033366127531073,0.7083333333333334,5.113749499898404,dynamic_penalty,2.0,2.0
28,20260728,RDHO,0.9467644691546353,86.39330754517457,1.69318265770085,2.0022278907387197,0.32264377203169003,0.8854628131756055,0.7416666666666667,4.860314700286835,dynamic_penalty,2.0,2.0
29,20260729,RDHO,1.0910782207973888,79.99325570948707,1.3191422514626998,1.5494163862390165,0.31208580398786834,0.8742213965689851,0.625,5.522919700015336,dynamic_penalty,2.0,2.0
30,20260730,RDHO,0.8760054346582096,78.38449126460682,1.5523436144835787,1.8570790678157465,0.3452243043846226,0.9142297286591949,0.7416666666666667,5.660795600153506,dynamic_penalty,2.0,2.0
1,20260701,RDHO,1.0469202568771574,101.7721421991896,1.6517651616488174,1.9597067576810534,0.32316997591003926,0.9160989518036577,0.6583333333333333,5.21351720020175,dynamic_penalty,2.0,3.0
2,20260702,RDHO,1.1438881020789564,83.38901229376171,1.9845759320500662,2.3234574566015973,0.3066236809024806,0.8789248767305731,0.6416666666666667,5.332301499787718,dynamic_penalty,2.0,3.0
3,20260703,RDHO,0.8325582350792786,72.80048080635004,1.5297883060714752,1.8872562568272222,0.34956511082243,0.8986446972980536,0.7666666666666667,7.22062429971993,dynamic_penalty,2.0,3.0
4,20260704,RDHO,0.9834965082764512,76.59205725426062,1.685118065189167,2.007722729500886,0.3414152605404727,0.8932379206105416,0.6916666666666667,4.763972999993712,dynamic_penalty,2.0,3.0
5,20260705,RDHO,1.062268103982883,114.13932953246413,1.8517731183952026,2.172576169055163,0.2975181496924313,0.883475610363691,0.6833333333333333,4.667674700263888,dynamic_penalty,2.0,3.0
6,20260706,RDHO,0.8881636013405995,87.40239555187205,1.4466754470535945,1.7488912882231733,0.32787763080178384,0.9174511421088751,0.7416666666666667,4.487949300091714,dynamic_penalty,2.0,3.0
7,20260707,RDHO,0.914740705540313,75.73966176489226,1.3355777377583002,1.654560957288235,0.33777803154324976,0.9207352128617551,0.725,4.581298400182277,dynamic_penalty,2.0,3.0
8,20260708,RDHO,0.971638570910573,70.0227313312558,1.6425300555945825,1.93203818046493,0.32939977460259773,0.9012537432197982,0.6916666666666667,4.463584300130606,dynamic_penalty,2.0,3.0
9,20260709,RDHO,1.1595646500254881,131.78991544183606,1.8951937769391116,2.2043701000377034,0.2800771247320313,0.8823735481777818,0.6333333333333333,4.53684620000422,dynamic_penalty,2.0,3.0
10,20260710,RDHO,0.9508236945004847,82.46873672229759,1.9139758845522976,2.287204518566421,0.3329403761065333,0.9103672561248444,0.7166666666666667,4.455756600014865,dynamic_penalty,2.0,3.0
11,20260711,RDHO,1.0883122900478361,102.42163764343732,1.7481610502368254,2.0600729415538743,0.31338184176445233,0.9088629963327621,0.625,4.535161299631,dynamic_penalty,2.0,3.0
12,20260712,RDHO,0.9228205198513535,80.34160341624536,1.8058213996445942,2.190134012250755,0.34398725457354384,0.9080436423303753,0.7416666666666667,4.437754000071436,dynamic_penalty,2.0,3.0
13,20260713,RDHO,0.896712046895456,55.53136743370658,1.4124279733890195,1.6872219285434287,0.3464294360958614,0.9162618357338065,0.7083333333333334,4.441229599993676,dynamic_penalty,2.0,3.0
14,20260714,RDHO,0.9016151201342766,63.936209035234924,1.66402253191247,2.0084608542761178,0.3591641790766852,0.9031031046367936,0.7166666666666667,4.435634699650109,dynamic_penalty,2.0,3.0
15,20260715,RDHO,0.8984573198454218,83.77690085499023,1.669969426664668,2.02432197696362,0.3353514253302582,0.9075320677878703,0.75,4.413109899964184,dynamic_penalty,2.0,3.0
16,20260716,RDHO,0.9507223078620766,100.1933365521316,1.517155120006732,1.8373618534778995,0.31780135420470546,0.9073632200182432,0.7166666666666667,4.404114100150764,dynamic_penalty,2.0,3.0
17,20260717,RDHO,0.9888465984441142,64.35268216418419,1.8285222989285692,2.152109587483359,0.3230810245578251,0.9019065237442848,0.7,4.464953599963337,dynamic_penalty,2.0,3.0
18,20260718,RDHO,0.9135161204788317,91.78371252157486,1.5696545221830178,1.8974553634615028,0.3314141944597494,0.903410052203619,0.725,4.265851000323892,dynamic_penalty,2.0,3.0
19,20260719,RDHO,0.9315386810976218,71.69411876136917,1.6166260985550074,1.9400065650753835,0.33951239191429167,0.8870157115278171,0.7166666666666667,4.414218099787831,dynamic_penalty,2.0,3.0
20,20260720,RDHO,0.8593828919580927,105.30479079745297,1.4839324081429535,1.8183554044124193,0.33855436566696895,0.8938701071545431,0.775,4.3690255000256,dynamic_penalty,2.0,3.0
21,20260721,RDHO,0.9530603315703031,81.1140053912325,1.4657831056656403,1.799468387453554,0.33790073047634356,0.9016390598381232,0.7166666666666667,4.442729200236499,dynamic_penalty,2.0,3.0
22,20260722,RDHO,1.028372364606561,87.36423443928437,1.7458551397572166,2.0691159031767894,0.29687608320349546,0.9200400335176626,0.675,4.395485899876803,dynamic_penalty,2.0,3.0
23,20260723,RDHO,1.1593396717650966,86.08306600521448,1.773909858614322,2.051217240542545,0.29689430778603,0.8846215239930043,0.5916666666666667,4.4363540997728705,dynamic_penalty,2.0,3.0
24,20260724,RDHO,0.8873584105945771,86.99570386437466,1.5660315072623054,1.8828029601717575,0.35765074071445946,0.8837059904089897,0.75,4.403862299863249,dynamic_penalty,2.0,3.0
25,20260725,RDHO,0.9627256599167988,122.58204972547911,1.4995681454308722,1.8078776180335325,0.33693151308726443,0.8972235325914303,0.7083333333333334,4.444436699617654,dynamic_penalty,2.0,3.0
26,20260726,RDHO,0.9906144722062654,92.8611930191509,1.4147012311815321,1.6830881299812042,0.321089677770198,0.8958331567934925,0.7083333333333334,4.401770200114697,dynamic_penalty,2.0,3.0
27,20260727,RDHO,1.0015950690224842,76.79922157297554,1.7804312994848928,2.1334671820682347,0.3167796585111519,0.9033366127531073,0.7083333333333334,4.431706000119448,dynamic_penalty,2.0,3.0
28,20260728,RDHO,0.9467644691546353,86.39330754517457,1.69318265770085,2.0022278907387197,0.32264377203169003,0.8854628131756055,0.7416666666666667,4.4293480003252625,dynamic_penalty,2.0,3.0
29,20260729,RDHO,1.0910782207973888,79.99325570948707,1.3191422514626998,1.5494163862390165,0.31208580398786834,0.8742213965689851,0.625,4.427096600178629,dynamic_penalty,2.0,3.0
30,20260730,RDHO,0.8760054346582096,78.38449126460682,1.5523436144835787,1.8570790678157465,0.3452243043846226,0.9142297286591949,0.7416666666666667,4.407154900021851,dynamic_penalty,2.0,3.0
