experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_common_pipeline,5,20260705,RDHO-common-pipeline,0.9930081969330737,0.6846748635997404,105.89365880866366,1.9795365148915711,2.31858720539361,0.43973421937637464,0.930846707909617,0.6916666666666667,1,0.8369588101845399,1.0000000000000002,1,8.944794084,10232,9232,1000,50,9181,1,184,31,0,0,65b81684fed3d6021b94c947c1dc68d73d84d424b9f0d02467a9caa448799be0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,5,20260705,RIME-common-pipeline,1.0067275196354832,0.6817275196354834,109.66690516036239,1.957966544095942,2.297017234597981,0.4282290191365947,0.9358669493750038,0.675,1,0.8430286527346144,1.0000000000000002,1,9.47960375,10232,9232,1000,50,9181,1,184,31,0,0,65b81684fed3d6021b94c947c1dc68d73d84d424b9f0d02467a9caa448799be0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,5,20260705,DBO-common-pipeline,0.9446863755768161,0.6696863755768161,107.48439722237603,2.0148330810276738,2.3538837715297127,0.43542776915089176,0.9262719515858707,0.725,1,0.8325471763909921,1.0,1,9.947245292,10232,9232,1000,50,9181,1,184,31,0,0,65b81684fed3d6021b94c947c1dc68d73d84d424b9f0d02467a9caa448799be0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,6,20260706,RDHO-common-pipeline,1.0500843493252574,0.7000843493252574,95.66506284952577,1.776183976492576,2.0944608512112963,0.4155985844480233,0.9275793729135989,0.65,1,0.8302767568946607,1.0000000000000002,1,9.995367833,10232,9232,1000,50,9181,1,184,31,0,0,fef1afe0c1cd7991e6e22a81c803f6de5bf1de24de8e3742ab062fd2a6ae2de6,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,6,20260706,RIME-common-pipeline,1.0108884179570374,0.7025550846237041,93.9216395982009,1.8264696742204343,2.1447465489391555,0.4207519000480752,0.9318556868329485,0.6916666666666667,1,0.8338184786556244,1.0000000000000002,1,9.853336375000001,10232,9232,1000,50,9181,1,184,31,0,0,fef1afe0c1cd7991e6e22a81c803f6de5bf1de24de8e3742ab062fd2a6ae2de6,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,6,20260706,DBO-common-pipeline,1.025625781218612,0.7006257812186121,93.63889086648902,1.794193232396173,2.112470107114894,0.42226213023121933,0.9250835868146139,0.675,1,0.8177660973849724,1.0,1,9.439483749999999,10232,9232,1000,50,9181,1,184,31,0,0,fef1afe0c1cd7991e6e22a81c803f6de5bf1de24de8e3742ab062fd2a6ae2de6,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,7,20260707,RDHO-common-pipeline,1.1797385068476418,0.8047385068476418,84.3174779311968,2.4932869859619013,2.8273209255518332,0.40241089624856163,0.908506807145087,0.625,1,0.8080400935819133,1.0000000000000002,1,9.847216207999999,10232,9232,1000,50,9181,1,184,31,0,0,f4aac2e2df1f1fc0c80bc08efc9983000ac325adb78c7946f42b7c060332a987,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,7,20260707,RIME-common-pipeline,1.1800489798098668,0.7800489798098666,79.8663078475561,2.4790836683647446,2.813117607954677,0.4045928027388084,0.907842599801324,0.6,1,0.8138520832338292,1.0,1,9.19050975,10232,9232,1000,50,9181,1,184,31,0,0,f4aac2e2df1f1fc0c80bc08efc9983000ac325adb78c7946f42b7c060332a987,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,7,20260707,DBO-common-pipeline,1.1773219633538923,0.8023219633538922,84.32420280767612,2.633975485038779,2.9680094246287103,0.40231235859605646,0.9092219787691566,0.625,1,0.8365544568886754,1.0000000000000002,1,8.706496957999999,10232,9232,1000,50,9181,1,184,31,0,0,f4aac2e2df1f1fc0c80bc08efc9983000ac325adb78c7946f42b7c060332a987,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,8,20260708,RDHO-common-pipeline,1.0571782175382154,0.7155115508715488,86.93948212572855,2.0645702017477907,2.3846757018289138,0.4163965029983851,0.9541274063989562,0.6583333333333333,1,0.822815049386352,1.0000000000000002,1,9.093282792,10232,9232,1000,50,9181,1,184,31,0,0,7a450af484045e03b8bf8b298501e80d5632de03764935e0915972b762a8ee9e,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,8,20260708,RIME-common-pipeline,1.0285428037535704,0.6952094704202371,78.8045951762609,2.085822304872053,2.4059278049531754,0.42600504178094206,0.9447475302177434,0.6666666666666666,1,0.7663955696133145,1.0000000000000002,1,9.571333416000002,10232,9232,1000,50,9181,1,184,31,0,0,7a450af484045e03b8bf8b298501e80d5632de03764935e0915972b762a8ee9e,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
