experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_population_stage,11,20260711,DBO-population-controlled,0.9511252289961719,0.6594585623295053,51.10632941041259,2.4929546631799777,2.8303655828022443,0.47202177165133297,0.9204395596965048,0.7083333333333334,1,0.6973813510368814,1.0000000000000002,1,2.84547375,3801,3801,0,50,3750,1,75,50,0,0,6ee2d2f6445b72562026fee7c9a32469fc22191ec662dcd37f86e82bee8681f8,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,12,20260712,RDHO-population-controlled,1.8120988317449318,1.2287654984115985,168.67976529365092,3.258658865188957,3.5322945811795528,0.31498881615515795,0.907855050485031,0.4166666666666667,1,0.817711910753113,1.0,1,3.0668117500000003,3801,3801,0,50,3750,1,75,50,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,12,20260712,RIME-population-controlled,2.0748423359156556,1.4415090025823223,134.9120374075754,4.58525154874921,4.858887264739805,0.2733896299010441,0.866775822274668,0.36666666666666664,1,0.7315494630534667,1.0,1,3.218595542,3801,3801,0,50,3750,1,75,50,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,12,20260712,DBO-population-controlled,1.5829088982641657,1.0745755649308324,98.18448107385548,2.9490570171102664,3.2226927331008626,0.32789717588555817,0.9175944265822066,0.49166666666666664,1,0.641411735782904,1.0000000000000002,1,3.085437666,3801,3801,0,50,3750,1,75,50,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,13,20260713,RDHO-population-controlled,1.450239546151236,1.0419062128179029,96.61302466353845,3.167872798655441,3.4819279602164053,0.40196465456456393,0.8056746895408629,0.5916666666666667,1,0.8418099467812798,1.0000000000000002,1,3.1989350419999996,3801,3801,0,50,3750,1,75,50,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,13,20260713,RIME-population-controlled,1.5869611959948728,1.120294529328206,104.00612623023042,4.424550436435979,4.738605597996942,0.3609194836583837,0.826478920068807,0.5333333333333333,1,0.7280165696207146,1.0000000000000002,1,3.2052549999999997,3801,3801,0,50,3750,1,75,50,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,13,20260713,DBO-population-controlled,1.2161443931830695,0.8661443931830697,50.25293088992041,2.6377822198410663,2.9518373814020302,0.42908115516275314,0.9082031545628604,0.65,1,0.5700232718866425,1.0000000000000002,1,3.206301209,3801,3801,0,50,3750,1,75,50,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,14,20260714,RDHO-population-controlled,1.5228834870099672,1.0728834870099673,170.03709764286387,3.246122561450401,3.5845530490832154,0.3804878249029298,0.8720244896167371,0.55,1,0.8362529210381862,1.0,1,3.2619642090000003,3801,3801,0,50,3750,1,75,50,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,14,20260714,RIME-population-controlled,1.683149074413372,1.183149074413372,147.81603848486853,3.955814111425398,4.294244599058212,0.3495641782594434,0.844036833510264,0.5,1,0.7723589445020425,1.0000000000000002,1,3.195159833,3801,3801,0,50,3750,1,75,50,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,14,20260714,DBO-population-controlled,1.190059243942918,0.8233925772762513,99.4399424836575,2.11215072648434,2.450581214117155,0.41526376811475413,0.9057343154544132,0.6333333333333333,1,0.7505408397065316,1.0000000000000002,1,2.950592042,3801,3801,0,50,3750,1,75,50,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
