method,n,reporting_fitness_mean,reporting_fitness_std,reporting_fitness_median,base_objective_mean,base_objective_std,base_objective_median,energy_mean,energy_std,energy_median,delay_mean,delay_std,delay_median,aoi_mean,aoi_std,aoi_median,qoe_mean,qoe_std,qoe_median,fairness_mean,fairness_std,fairness_median,soft_csr_mean,soft_csr_std,soft_csr_median,capacity_utilisation_mean,capacity_utilisation_std,capacity_utilisation_median,runtime_s_mean,runtime_s_std,runtime_s_median,total_nfe_mean,total_nfe_std,total_nfe_median,population_nfe_mean,population_nfe_std,population_nfe_median,refinement_nfe_mean,refinement_nfe_std,refinement_nfe_median,reassignment_count_mean,reassignment_count_std,reassignment_count_median,repair_failure_count_mean,repair_failure_count_std,repair_failure_count_median,hard_feasible_count,assignment_unique_count
RDHO-population-controlled,30,1.418845369948689,0.16119951014346698,1.3946045713210231,0.972734258837578,0.1157383455065297,0.9329489407540403,116.50314615323744,32.416894083421845,106.29733442979688,3.137222150557615,0.6018167723562916,3.1104246717433246,3.460490178151215,0.6122962019808615,3.445348952272209,0.3937294342959707,0.03326543064582878,0.3949572673540973,0.8962887799089512,0.035347847424415,0.8969746827128802,0.5538888888888889,0.05434798711731377,0.55,0.7995757786354682,0.08551050027508586,0.8078918396919417,3.1487611306666676,0.1002900655475487,3.143412959,3801.0,0.0,3801.0,3801.0,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30
RIME-population-controlled,30,1.6834248775340017,0.16511905075683514,1.659319019950705,1.1700915442006683,0.11597132034207279,1.1571461757894346,124.76253992231963,26.534301132691805,123.02131261698509,4.499324877844908,0.871797509574089,4.5663992407863905,4.822592905438508,0.8894933242939346,4.856632381997834,0.34563924099341253,0.03089106409410629,0.34707989079949486,0.8475864343131279,0.0369968152643568,0.8546413684148085,0.48666666666666664,0.05870570801256642,0.5083333333333333,0.7797473579889023,0.06890767713780221,0.7868610328175383,3.153981072200001,0.11419606186342142,3.1147184585,3801.0,0.0,3801.0,3801.0,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30
DBO-population-controlled,30,1.240930440893181,0.12445527173673228,1.2208266093641695,0.8503748853376256,0.08084599149162938,0.8432126235771602,85.1386315908324,21.71703857380405,85.14937057887755,2.7081796673506364,0.4419543402653924,2.5252573288462297,3.031447694944236,0.45314957844345916,2.834931118600573,0.4096367138275957,0.03209923778750579,0.40987229412068243,0.9120308292945034,0.023570806218951593,0.9142344810746195,0.6094444444444445,0.054436038134355505,0.6208333333333333,0.6753380063346771,0.07016198633091851,0.6822086861840233,3.0531669125333334,0.09870566360932417,3.0414700625,3801.0,0.0,3801.0,3801.0,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30
